id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
20I8RduZC2PWMWTDCZuuAN,81,0.277,0.663,4,-8.821,0,0.0377,0.000409,0.00051,0.136,0.527,104.561,237027,4
7lRlq939cDG4SzWOF4VAnd,78,0.21,0.94,9,-3.427,1,0.123,0.00602,0,0.269,0.255,179.722,186480,4
4mmkhcEm1Ljy1U9nwtsxUo,76,0.571,0.739,7,-6.11,1,0.247,0.00865,5.21e-06,0.158,0.66,83.089,221227,4
5s7m2xNZWgz5FqVSIvJcGA,73,0.7,0.896,2,-2.276,1,0.191,0.108,0,0.453,0.817,102.065,200307,4
7uKcScNXuO3MWw6LowBjW1,75,0.944,0.511,5,-10.96,0,0.161,0.042,0.00107,0.0379,0.842,113.046,203787,4
5dTHtzHFPyi8TlTtzoz1J9,78,0.356,0.96,4,-3.487,1,0.104,0.0142,0,0.209,0.0857,125.921,204733,4
4BnrGx9tWNF8aiXl1UhDBa,75,0.376,0.718,7,-6.7,1,0.246,0.0996,0.00332,0.633,0.615,91.115,258587,4
6ZxrUCaynLgKSUudACOTwj,71,0.451,0.815,2,-5.55,0,0.0368,6.06e-05,0,0.27,0.618,147.974,194227,4
3U5JVgI2x4rDyHGObzJfNf,79,0.706,0.8,5,-6.333,1,0.0399,0.00584,0,0.0822,0.629,100.011,259333,4
0LzrhCZFXW94Y8nwtTuRlw,71,0.926,0.916,10,-2.221,0,0.0929,0.35,6.17e-06,0.0234,0.904,110.007,199853,4
26QKsGW4hMuwiEE1ftUMHe,81,0.819,0.741,8,-6.538,0,0.0412,0.104,0,0.283,0.84,97.014,210933,4
4MeDnO5yA2Zi6IMlVApRci,70,0.756,0.691,2,-3.718,1,0.178,0.0744,0,0.364,0.632,104.999,235187,4
3ZffCQKLFLUvYM59XKLbVm,80,0.546,0.814,7,-5.146,1,0.0314,0.023,0,0.0972,0.146,104.98,285653,4
5gflgO9EPbIBf16n5TKnQS,81,0.808,0.697,10,-5.899,1,0.241,0.041,0,0.0546,0.554,95.06,232020,4
6wqJeItl3Vc3az4ZicSQAB,77,0.291,0.974,6,-2.997,0,0.171,0.0177,5.44e-06,0.886,0.348,134.724,278600,4
5oQcOu1omDykbIPSdSQQNJ,71,0.606,0.887,4,-4.404,1,0.0598,0.000242,0,0.337,0.903,119.974,193000,4
2NBQmPrOEEjA8VbeWOQGxO,77,0.888,0.632,1,-3.872,1,0.219,0.19,0,0.101,0.662,91.979,266067,4
7HKxTNVlkHsfMLhigmhC0I,71,0.554,0.833,2,-6.667,0,0.0347,0.000646,0.0025,0.0737,0.773,142.673,212227,4
5sNESr6pQfIhL3krM8CtZn,80,0.687,0.793,2,-4.254,1,0.166,0.0603,0,0.582,0.751,107.045,205733,4
3A4cpTBPaIQdtPFb5JxtaX,72,0.559,0.733,2,-5.659,0,0.171,0.314,0,0.284,0.611,145.115,316053,4
7B1QliUMZv7gSTUGAfMRRD,70,0.416,0.546,7,-7.728,1,0.0297,0.492,0,0.0845,0.418,159.929,300333,4
4XHQyvbrBsQaaBUW1VvmsL,74,0.851,0.849,1,-3.383,0,0.0828,0.497,2.05e-06,0.116,0.844,120.014,298773,4
2TIGwYiQYr1N5zTOQToDfK,72,0.543,0.69,6,-5.733,1,0.232,0.297,0.000931,0.0663,0.894,92.847,221400,4
4b82tXj35SycILuILcgBQ6,72,0.511,0.613,1,-6.371,1,0.321,0.0987,0,0.144,0.95,92.184,234147,4
3ibKnFDaa3GhpPGlOUj7ff,75,0.656,0.578,7,-8.97,0,0.0922,0.235,0,0.118,0.556,94.514,256733,4
5vollujufHY0jMZxx77VWr,73,0.539,0.702,6,-7.291,1,0.0436,0.00245,2.37e-05,0.117,0.206,118.106,301867,4
4YjjNHtEsTX6Af4mCTupT5,70,0.591,0.45,0,-6.369,1,0.0266,0.671,2.23e-05,0.159,0.344,135.893,226680,4
5WphWTUIfRe7x8NZss79cY,68,0.622,0.593,7,-8.352,0,0.0916,0.163,0,0.0979,0.607,94.364,249093,4
7jKHJoOij35nfpq6PYHlFH,70,0.844,0.745,8,-7.871,1,0.39,0.0896,0,0.911,0.752,110.072,231147,4
1UREw2MCfU0xwBzCAjxlUD,69,0.384,0.921,11,-3.334,1,0.055,0.0948,0,0.168,0.471,89.922,208186,4
21O0XXPEWPtePt5RMY93Ob,72,0.358,0.889,1,-8.045,1,0.335,0.266,1.46e-05,0.172,0.666,85.61,130480,4
2tOZtdbkAMQASWokLvSlzj,69,0.828,0.792,10,-5.435,0,0.179,0.182,0,0.281,0.777,134.199,233360,4
5g1vtHqi9uV7xtYeCcFOBx,72,0.637,0.834,3,-4.686,0,0.323,0.614,0,0.317,0.715,87.312,193733,4
5vLonpxn4VN0A8GtQOBSG0,67,0.798,0.741,9,-6.802,1,0.0284,0.0432,3e-06,0.252,0.708,104.945,290560,4
06p2Ij0lXD45LODQDCov0u,68,0.783,0.693,9,-5.056,1,0.027,0.622,8.3e-06,0.109,0.528,106.991,237027,4
507bYMYfbm6sUS9iEAaeSd,71,0.448,0.61,3,-2.695,0,0.0342,0.0102,0.000491,0.135,0.214,123.762,258333,4
7wBThXx7BGZHJJ3aN3OPvv,71,0.845,0.467,1,-7.674,1,0.138,0.0586,0,0.0694,0.702,138.007,211200,4
51UtgWS4z1eMPuLQOzPtNH,67,0.659,0.727,4,-8.638,0,0.0455,0.119,0.00427,0.1,0.748,166.163,211080,4
41PWz0hAiU9FqsmjR9Wh62,69,0.675,0.501,10,-6.183,1,0.22,0.0541,0,0.429,0.532,139.861,260600,4
7z3N2W7Xz1t2G2sAO8wFVH,73,0.796,0.477,1,-7.161,1,0.108,0.314,0,0.12,0.685,119.928,231933,4
3dFwpxh2yH7C7p9BGEKLVB,69,0.826,0.647,5,-6.306,0,0.0491,0.0277,1.52e-06,0.298,0.872,102.017,223000,4
7kWeSMXLxUHHOkFxsS0vhP,67,0.787,0.765,0,-6.331,1,0.0265,0.231,1.79e-05,0.323,0.964,115.979,204827,4
4ccM2xBxicGigjLqt6A0YY,66,0.554,0.927,7,-3.641,1,0.0378,0.044,3.32e-06,0.0876,0.81,138.0,188613,4
3f3omU8n47Mqyab5nCaGyT,70,0.583,0.584,5,-5.362,0,0.0314,0.254,0,0.123,0.136,140.039,219493,4
2Y2q7PkD7lvuWr8YaZfWuv,66,0.856,0.754,7,-2.728,0,0.0416,0.0294,1.49e-05,0.206,0.722,98.018,236213,4
1HwpWwa6bnqqRhK8agG4RS,71,0.66,0.666,9,-4.342,1,0.0472,0.0759,0,0.0268,0.933,89.975,214227,4
0jSMveIWvnhDIvzqN74Uc7,65,0.925,0.744,0,-5.79,1,0.367,0.0644,0,0.0888,0.656,93.02,243227,4
4WM1hvYr2NC6bQnQXcj3sH,70,0.571,0.717,6,-8.333,1,0.336,0.359,3.12e-06,0.797,0.881,87.54,131867,4
0MsrWnxQZxPAcov7c74sSo,72,0.29,0.827,8,-3.451,1,0.0362,0.000659,2.55e-06,0.301,0.45,167.086,493400,4
23DHUWJ7iEieNPMPKvjzBV,66,0.566,0.835,8,-6.87,0,0.0742,0.0356,0,0.241,0.606,170.066,244480,4
3CcvahnsiArpTHYQEWV2Au,66,0.759,0.891,11,-2.983,1,0.257,0.0298,0,0.141,0.587,98.579,216707,4
1ZtVN326V42hioNyRjU4P2,65,0.337,0.835,2,-6.351,0,0.057,0.00174,0,0.0945,0.418,87.561,198533,4
2FNqnsX74ZlwduUAcnmzee,77,0.77,0.804,4,-5.479,1,0.0623,0.16,1e-05,0.193,0.568,94.017,205520,4
7mY1dIaY9vY6Jrlrjg3dRn,75,0.836,0.842,5,-5.233,1,0.105,0.285,0,0.277,0.757,94.946,186507,4
1yKAqZoi8xWGLCf5vajroL,70,0.202,0.886,11,-3.805,0,0.0816,0.0286,0,0.643,0.192,145.781,194253,4
1YgDGKyKhFlimPw3mLavPG,69,0.537,0.753,8,-9.441,1,0.35,0.328,1.52e-05,0.368,0.693,90.292,115827,4
3UQmoVQJqBYauTZLVPs3uo,65,0.811,0.726,0,-3.995,1,0.0813,0.154,0,0.116,0.666,131.027,264920,4
1fLibtVj3MrNTwRZq5yUOs,66,0.748,0.767,11,-7.806,0,0.172,0.0267,0,0.334,0.519,133.929,222200,4
57I7CUbXo4XlWuTVB8pXW6,64,0.532,0.842,5,-5.754,1,0.0503,0.0409,0,0.217,0.67,90.187,243667,4
2XgGdD5d2MW4RNx8KnIjVh,66,0.621,0.403,9,-8.211,1,0.0359,0.581,0,0.114,0.634,145.523,232133,4
26bL4gSULWDgdIMX0pRFrG,66,0.499,0.825,6,-5.146,1,0.177,0.13,0,0.306,0.753,185.069,221333,4
18JosZY3HzD3lMy6iOOSAY,67,0.673,0.592,6,-5.196,0,0.0537,0.127,0,0.336,0.705,142.222,191573,3
0RZXNlGPvfMo54fd6uCvAT,64,0.865,0.844,8,-4.946,1,0.311,0.0582,0,0.373,0.755,150.09,205120,4
7zkLpY72g6lKQbiHDqri1S,74,0.526,0.299,8,-13.797,1,0.031,0.941,0.097,0.106,0.679,156.848,200627,4
61Qhe2mHSLhUE04QeK4lkD,64,0.446,0.701,9,-4.179,0,0.0295,0.0298,8.89e-06,0.0931,0.394,159.958,237000,3
1xNcBAoUw8Hz6LqK2jt4Ff,76,0.597,0.837,10,-6.518,1,0.375,0.00427,0.00115,0.839,0.447,126.342,171360,4
0ChpoNjXfJPjMvCIN6so6J,66,0.449,0.864,1,-3.892,1,0.0352,2.04e-05,0,0.108,0.713,167.154,226080,4
4NUt1fcnO9aQAELBgXq3Kr,79,0.642,0.442,8,-9.115,1,0.074,0.491,1.58e-06,0.102,0.465,148.01,231773,4
7i7UIbm5E0DD7aSOYvwp2v,67,0.8,0.496,7,-7.135,1,0.0506,0.000298,0,0.0697,0.357,128.29,256347,4
3hbTkJ0yFzHbawnKyhvTQj,75,0.473,0.657,6,-6.278,1,0.024,0.0454,2.41e-06,0.068,0.294,74.996,224973,4
4s0o8TJHfX9LLHa0umnOzT,65,0.814,0.387,0,-9.867,1,0.0946,0.0248,0,0.131,0.792,93.961,225173,4
1hwdPQtFHISvZ9SXMkNrIK,67,0.283,0.227,0,-15.793,1,0.0366,0.846,2.08e-06,0.1,0.128,121.419,160800,4
3KANrKOFYyAxfjQJHkgBdb,68,0.346,0.965,3,-4.255,0,0.146,0.000461,0.012,0.214,0.384,125.043,234107,4
4BJyt25nburVwbnESDeIc7,65,0.49,0.774,0,-5.436,0,0.0604,0.00305,8.16e-05,0.12,0.297,153.048,273440,4
2EM9zpAc7PVeoAydmbfVIL,75,0.751,0.731,6,-4.419,0,0.0308,0.0838,0,0.0556,0.973,97.007,216707,4
7xyYsOvq5Ec3P4fr6mM9fD,74,0.412,0.92,9,-4.852,0,0.0575,0.000456,0.0026,0.11,0.455,93.162,227440,4
5CsDo9j3N4yFZNCN1h9loS,72,0.777,0.716,11,-5.327,1,0.347,0.294,0,0.665,0.593,95.756,159787,4
1ko2NuvWlQdxtNRc8QQzmT,66,0.507,0.753,5,-5.31,0,0.19,0.503,0,0.573,0.657,178.068,324227,3
2fSIF8CJhoc9CJhF9vJDXp,64,0.588,0.142,7,-15.196,1,0.0329,0.863,0.000162,0.0953,0.288,119.656,250867,4
3zmduBNsQ6BPDTZAkXzG5K,73,0.642,0.777,4,-4.809,0,0.094,0.00323,0,0.227,0.413,96.986,214400,4
66iygyOSvvoQQsKJ1vEXfT,77,0.607,0.629,11,-5.931,1,0.0316,0.405,0,0.203,0.567,80.11,238160,4
7bZsx7Zif6FIhrcZrh0LVm,63,0.676,0.948,5,-2.557,1,0.0628,0.0509,8.19e-06,0.384,0.731,136.027,221227,4
2ndnVdR8si7CW9T8vJRHyW,68,0.87,0.712,11,-6.313,0,0.0432,0.0202,0.000331,0.0576,0.877,121.057,232000,4
0o73cSWmV0YJeHvzDbJDdn,68,0.742,0.578,11,-9.263,0,0.0567,0.00907,0.821,0.102,0.964,95.047,176760,4
2WhDg8UWljoAl8oNh8uZbJ,65,0.395,0.955,0,-3.352,0,0.12,0.0176,0,0.585,0.283,168.005,181307,4
4D8uIY6Wzj7dJDaw0dW0UF,62,0.645,0.693,0,-6.481,1,0.0344,0.0811,1.22e-05,0.175,0.553,97.555,256600,4
2G74yhtIMW8tJY5I83dS4Z,77,0.77,0.373,1,-6.931,1,0.0328,0.317,0,0.217,0.293,131.975,242027,4
46gSk82duJtX3TTA182ruG,69,0.442,0.887,4,-5.943,0,0.1,0.0259,4.57e-06,0.0655,0.637,146.358,218080,4
1XcUn5PE9d42zWamWgRG2x,62,0.653,0.816,11,-6.373,1,0.0638,0.376,1.61e-06,0.0754,0.802,91.894,226960,4
3QHONiXGMGU3z68mQInncF,75,0.862,0.479,7,-9.199,1,0.0645,0.0523,0.00126,0.589,0.924,109.877,301520,4
2bx879t8gUpxkQ0avl8xTf,62,0.566,0.976,1,-3.866,1,0.262,0.000527,0.00265,0.114,0.354,193.979,222360,4
0IW0qaeyxL5Et4UG2MrJKB,66,0.595,0.754,11,-5.827,0,0.181,0.0142,0,0.247,0.647,83.155,239880,4
2nUy0ifVE7UwtOK4rugFsP,64,0.469,0.976,0,-3.569,0,0.111,0.000287,0.217,0.0636,0.222,124.001,298107,4
4gXdMZkBN1neE9nX6yRALa,71,0.646,0.796,2,-6.152,1,0.366,0.409,0,0.107,0.676,83.093,265480,4
1x0AirtLjfVquI0A9iBVep,63,0.564,0.968,1,-3.75,1,0.0631,0.000116,3.97e-05,0.226,0.352,103.885,191373,4
6Wt5QBzHp9vdSLAFlvdnDQ,69,0.713,0.471,1,-7.392,0,0.483,0.421,0,0.0308,0.779,199.764,285587,4
1yc53HK08sDab7PDFgnLWk,67,0.366,0.956,10,-3.725,0,0.108,0.000293,0.00447,0.449,0.159,104.016,230127,3
0qcjuYtMWhBjXg0Xwt5SzS,69,0.94,0.633,8,-3.56,1,0.0467,0.0581,4.04e-05,0.281,0.962,121.003,248680,4
0BpKPyXhWsTaWkgXeOd1Sn,65,0.486,0.977,7,-3.463,1,0.0603,0.00237,0,0.298,0.413,103.501,221093,4
6BGNjTZ8zp9MlsIydBa7A9,67,0.565,0.0522,7,-17.892,1,0.0447,0.975,0.833,0.116,0.586,73.582,75053,4
6CN3e26iQSj1N5lomh0mfO,69,0.52,0.768,8,-3.489,0,0.359,0.0193,0.00034,0.104,0.398,79.178,296880,4
6uYAPqxP69zfpCbsTHXgiz,61,0.605,0.584,11,-7.043,0,0.197,0.286,0,0.235,0.464,125.802,245400,4
04NGX0b5Tgs7VsErfn5OA1,62,0.481,0.88,4,-4.55,1,0.0717,0.00465,6.02e-05,0.204,0.289,95.023,223173,3
5eK5xQl8EGzR5zYkxaDCAn,62,0.553,0.864,9,-5.062,1,0.0396,0.00605,0,0.132,0.298,112.51,240453,4
7j9iuJvGg8Ve2O20CO8Oho,71,0.734,0.676,10,-0.007,1,0.047,0.314,0,0.0646,0.774,146.181,220587,3
4svCVV4VHEL3Z4efES868h,61,0.736,0.792,6,-3.137,1,0.146,0.0617,0,0.223,0.699,157.955,281827,4
5bTuwAgYUD5MABOIPH8ZMt,65,0.387,0.913,8,-3.761,1,0.0814,0.00366,0,0.136,0.674,185.957,173733,4
0SuzUhWAgStNIMZR4jEGgk,63,0.656,0.717,0,-4.871,1,0.0279,0.0127,1.22e-05,0.904,0.809,123.988,196760,4
26liGJfeDiHLVn0qTETkt1,62,0.962,0.637,9,-5.553,1,0.106,0.0368,0.022,0.156,0.311,126.707,235093,4
5DBmXF7QO43Cuy9yqva116,66,0.744,0.524,1,-7.452,1,0.21,0.139,0,0.392,0.606,93.691,278893,4
2Ukr1iULFHGSJp0qPhiqc0,71,0.787,0.835,8,-5.84,0,0.0614,0.0772,0.000112,0.0712,0.78,95.966,170240,4
7BgFkKXIxv96EALb7NrnhQ,61,0.868,0.568,11,-5.388,0,0.258,0.0518,0,0.0666,0.556,88.009,259000,4
4dh34dyav8M5jCN3yidn8Z,68,0.622,0.539,1,-4.331,1,0.502,0.242,0,0.107,0.315,173.662,266933,4
4absiGHMelB8eH976ytjBj,67,0.489,0.769,5,-3.524,1,0.038,0.00135,0.56,0.0727,0.637,128.985,215827,4
4dvQg9sD8k9y4qiEURuj8v,62,0.814,0.899,1,-5.958,1,0.0637,0.00727,0.219,0.0979,0.545,119.011,242013,4
3KQh7ppbDxVjdJBtjvP5BU,65,0.419,0.871,11,-6.432,0,0.468,0.715,0,0.211,0.577,201.451,150520,4
2RJ1fg4qf2vgZKifTa4HgA,72,0.464,0.775,7,-4.838,1,0.0313,0.203,0,0.0478,0.672,184.089,219520,4
7lurcq2Yw96B1K0KOJAHxg,63,0.688,0.404,9,-9.481,0,0.0818,0.377,0,0.0813,0.448,75.007,277840,3
0jSIovJtKxEXH6vI4oRx7I,61,0.505,0.842,10,-3.316,1,0.0475,0.0576,0,0.111,0.671,172.136,208693,4
7wCgKgkuthR3K568qESxDp,60,0.726,0.496,4,-6.17,0,0.035,0.0808,7.43e-06,0.126,0.392,138.174,283427,4
1pHPpLVH2XEN0xYRoQs4wq,69,0.577,0.94,6,-4.439,0,0.0361,2.42e-05,0.0715,0.347,0.818,116.045,172667,4
3yEtuhGR8jOtusa29jWrhG,71,0.691,0.658,0,-6.496,1,0.0359,0.398,4.58e-05,0.112,0.617,97.68,300160,4
1U1GtaJeYwGsPgqV9Me5bb,62,0.504,0.321,7,-13.807,1,0.0316,0.149,0.000107,0.147,0.577,170.134,306200,3
714Lw0m2SmCEhKSPw0Dn8J,59,0.421,0.858,1,-4.535,1,0.0963,0.0134,0,0.067,0.491,173.255,206773,4
7kF1iPJTj3VFJX9XokQ80F,64,0.478,0.974,7,-3.866,1,0.102,0.000266,0.0984,0.0738,0.268,141.077,248307,4
2Ozc0me9PV5vlt8cokwdvI,67,0.783,0.916,1,-3.344,1,0.415,0.11,0,0.0746,0.695,95.321,247427,4
0EZ5c3oWdpWIaYHvifMqI2,68,0.77,0.521,8,-3.561,0,0.086,0.738,0.000276,0.0776,0.952,174.033,194907,4
3UULkHdmLDqBDPmBYltoRE,68,0.496,0.981,8,-3.268,1,0.108,9.33e-06,0,0.0958,0.163,109.905,259960,4
2b8QQqf8Vwb7bfz22ja8Fk,63,0.644,0.517,7,-10.02,1,0.0803,0.0065,1.37e-06,0.158,0.464,169.799,253933,4
2cViIXIe8Pbd1sOJExMJlK,64,0.548,0.888,1,-4.861,0,0.0362,0.000902,0.00172,0.0943,0.655,115.993,188067,4
6IZF8hi9J6EtFDLQqOlSbu,65,0.0999,0.181,0,-17.599,0,0.0424,0.94,0.888,0.105,0.0922,71.277,178507,4
0CKba2KBPP9TFbh5Nf8i4P,60,0.616,0.824,3,-4.842,0,0.03,0.0135,2.13e-05,0.108,0.623,117.954,262187,4
0BBOLOV5JntPL3341swIre,71,0.677,0.682,9,-6.879,1,0.0361,0.0405,0,0.0351,0.875,106.279,192107,4
47IWLfIKOKhFnz1FUEUIkE,62,0.419,0.932,1,-3.604,0,0.106,0.00171,0,0.137,0.445,169.881,268000,4
67vrmPygrZ9giGqHUSReAT,64,0.578,0.631,9,-6.518,0,0.309,0.0243,0,0.0665,0.716,96.332,118853,4
0oXLSuno5adlHcPzlzs8l6,72,0.674,0.774,6,-6.004,0,0.0349,0.325,1.52e-06,0.323,0.702,129.951,275373,4
0oduroQUXgL9mb4JO8XzB9,63,0.602,0.827,10,-5.677,0,0.217,0.147,0,0.393,0.844,92.993,168013,4
7cxOL3nvmqd6w811wOlWT1,59,0.545,0.428,6,-9.388,1,0.0279,0.319,0,0.114,0.335,131.784,228173,4
6sqNctd7MlJoKDOxPVCAvU,70,0.414,0.936,2,-2.407,1,0.0758,0.00136,0,0.369,0.74,170.229,242413,4
0O7lENhqOySbsL743G7PqD,68,0.589,0.442,4,-8.517,1,0.0291,0.334,0.000424,0.0987,0.0904,122.688,224320,3
3mtukCAgd0mE260QcBfXAX,60,0.625,0.686,9,-8.337,0,0.0309,0.0154,0.0499,0.0932,0.556,139.817,211693,4
6UIxGIqWlO5wsddY44AV1R,64,0.386,0.205,4,-16.699,1,0.0366,0.653,0.0448,0.106,0.623,172.373,152613,4
29FQEJUtBAnxWEkux39d7I,70,0.484,0.554,4,-7.064,0,0.0324,0.513,0.00207,0.0533,0.235,121.619,411387,4
1Vp4St7JcXaUoJcIahtf3L,64,0.704,0.792,2,-4.831,1,0.198,0.00981,0,0.365,0.646,118.022,322800,4
4gkEzBl4X0lZVLGGqVjyNS,66,0,0.185,10,-11.037,1,0,0.503,0,0.0602,0,0,159929,0
4kSYZCV2qlTpCPu0NnMoSR,64,0.381,0.592,7,-10.879,1,0.289,0.446,0,0.534,0.673,84.974,67520,1
5aGkIyzLVYGuLIHkxpNAFF,61,0.325,0.424,7,-12.733,1,0.0438,0.341,0.000267,0.23,0.494,173.352,241547,3
0AKAxdNkwq9ZxRdW1DN9zW,62,0.548,0.889,9,-4.682,1,0.0382,0.00165,0.00109,0.197,0.425,90.048,198973,4
3smCnGYSUF8BwNDjbpAZZA,68,0.74,0.587,7,-3.118,1,0.0408,0.635,1.76e-06,0.317,0.855,146.081,200387,4
6QdwofpqDvvNxX88C9A0iQ,74,0.601,0.643,0,-4.581,1,0.0272,0.155,0,0.283,0.387,76.979,196360,4
57DZJLuPk9a5ULzdER3ZFy,73,0.903,0.704,0,-6.702,1,0.114,0.0272,0.0044,0.117,0.587,92.009,223093,4
7oiCqfE8Wjk8wf0pFTgL2H,60,0.607,0.876,7,-4.117,1,0.0382,0.371,0,0.519,0.886,121.043,156893,4
3DOxMCaNBNvnjSzpHUSjE3,68,0.697,0.565,5,-6.899,1,0.201,0.161,4.73e-05,0.082,0.457,87.043,242840,4
4Zd6gElrsmSyVomurxAPOD,71,0.351,0.29,2,-7.691,1,0.0313,0.846,3.15e-05,0.162,0.342,183.693,263133,4
0V3nTTKA24XKCayp8igU4l,63,0.533,0.724,7,-8.954,0,0.311,0.275,4.59e-06,0.118,0.504,89.862,95507,4
5zdUc1JRCImBYcDWgvFNpE,65,0.817,0.806,6,-4.606,1,0.0623,0.027,9e-06,0.119,0.805,110.086,224640,4
58KPPL1AdLHMvR2O2PZejr,67,0.3,0.929,1,-3.214,1,0.0636,0.000259,2.26e-06,0.329,0.59,147.116,548253,4
6TTBhxnb9NYT7cz6aLOkBy,59,0.582,0.942,2,-3.098,1,0.0637,0.000371,0.004,0.078,0.357,103.057,170893,4
6um5ccNzX7k3SRsVnLupvI,60,0.491,0.904,9,-4.729,1,0.0765,0.00929,0,0.106,0.607,156.031,247760,4
1ibeKVCiXORhvUpMmtsQWq,70,0.457,0.83,5,-5.262,1,0.0321,0.00682,0.00337,0.166,0.602,99.93,182040,4
7sZCAHP2duHwr5M5K7lHsb,61,0.71,0.597,7,-6.468,1,0.239,0.221,0,0.432,0.49,95.769,225400,4
3weNRklVDqb4Rr5MhKBR3D,73,0.191,0.0582,8,-25.398,1,0.0578,0.961,0.89,0.0941,0.0454,132.614,357707,1
7DXNTiUCWJvomSGEGMr3H8,58,0.607,0.614,7,-7.326,1,0.0264,0.248,0,0.359,0.623,130.092,234240,4
6GrrkiCRO3HYdgRpO4eKEL,59,0.477,0.426,6,-6.961,1,0.043,0.544,0,0.0903,0.789,184.866,200067,3
2mp3sLUNQaJ025Lx5f4AAJ,58,0.447,0.401,3,-11.232,0,0.378,0.657,0,0.127,0.644,82.235,233440,4
3tQ6LmYZeoJ4dwkZ3IGoSj,59,0.263,0.939,1,-4.648,1,0.0834,7.66e-05,0.000364,0.374,0.408,175.293,223773,4
0axF06XwNLobcx5z8BVtYw,62,0.252,0.993,4,-3.079,0,0.16,0.0234,0,0.228,0.118,183.773,138840,4
4tAru66VGVLWYjg90UV4vJ,64,0.858,0.656,6,-4.96,0,0.358,0.114,0,0.141,0.969,59.972,219080,4
1xbw6jObdWhPSoN9MflOSA,57,0.734,0.741,5,-7.016,1,0.0627,0.43,0.0194,0.0693,0.838,92.015,254480,4
3jagGO7eHHuaD53ibehkux,64,0.364,0.935,2,-6.548,1,0.0724,8.58e-06,0.729,0.0317,0.478,92.717,228587,4
7dyluIqv7QYVTXXZiMWPHW,68,0.685,0.803,2,-4.251,1,0.156,0.0601,0,0.546,0.799,107.005,205280,4
0cOyhnhy13lc5G5nr4EF0q,61,0.637,0.95,8,-4.4,1,0.109,0.00104,7.35e-06,0.288,0.511,142.018,200067,4
4FTOpNYcGxnQdGNWSxIcio,62,0.878,0.417,7,-6.799,1,0.361,0.0444,0,0.0833,0.904,77.49,325573,4
6MFQeWtk7kxWGydnJB2y36,68,0.734,0.636,5,-7.03,1,0.0815,0.0322,0,0.0808,0.931,96.987,216360,4
1VZUXXUGqIxePaMUXkabRn,62,0.82,0.677,3,-6.349,1,0.288,0.655,1.7e-06,0.0668,0.73,87.204,200653,4
1CjQCQsl9FDb3WhjGcFOzG,58,0.577,0.483,4,-8.141,1,0.0324,0.0337,6.22e-06,0.3,0.218,135.77,302667,4
2takcwOaAZWiXQijPHIx7B,71,0.585,0.842,9,-5.883,0,0.0556,0.00242,0.00686,0.0866,0.428,118.211,237040,4
3njpLvANriMsdv3dgADEad,61,0.555,0.639,1,-5.16,1,0.263,0.0594,0,0.118,0.184,171.609,270747,4
6Hmj7SrLRbreLVfVS7mV1S,64,0.252,0.8,0,-4.845,1,0.0368,0.12,0.0538,0.118,0.29,139.361,335333,4
7oFiFPltiQTBqVutyiSwvE,63,0.836,0.812,2,-6.985,1,0.215,0.188,1.82e-06,0.0982,0.769,92.009,145707,4
0bHs3ly4Bv5BlzE3KrePfX,57,0.769,0.558,10,-6.232,0,0.0828,0.275,1.06e-06,0.0758,0.593,100.007,231560,4
