id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
7hm4HTk9encxT0LYC0J6oI,69,0.539,0.521,9,-7.46,1,0.0299,0.00425,0,0.367,0.679,106.035,183440,4
0NslHuacjxQYfUTOW3HCIV,75,0.67,0.403,0,-10.623,1,0.031,0.753,0.0903,0.0858,0.622,129.984,230867,4
5z6xHjCZr7a7AIcy8sPBKy,76,0.653,0.964,9,-4.261,0,0.0582,0.00316,0.00512,0.144,0.87,126.928,209267,4
3SUusuA9jH1v6PVwtYMbdv,68,0.624,0.899,0,-5.709,1,0.0296,0.0221,0.000137,0.0975,0.79,104.061,193373,4
16DhvbuyvJob4Q9GHNYu2n,72,0.58,0.748,4,-5.433,1,0.0323,0.00935,0,0.753,0.584,109.781,216760,4
3aw9iWUQ3VrPQltgwvN9Xu,79,0.911,0.551,8,-3.75,0,0.0449,0.132,4.12e-05,0.0863,0.969,92.887,265867,4
42T2QQv3xgBlpQxaSP7lnK,74,0.386,0.677,2,-5.83,1,0.0346,0.00841,0.00366,0.341,0.195,126.602,238240,4
1ACZpHI5vZ5Ea4xGlkdGWM,72,0.927,0.367,9,-7.797,1,0.382,0.325,0,0.132,0.576,99.053,328667,4
3RmKpob8xzv1pzHEQrMJah,76,0.908,0.557,8,-4.243,0,0.107,0.242,0,0.0709,0.897,90.032,230133,4
21Qsj3cMVCx2xF2EVVNbEu,73,0.356,0.982,4,-1.574,0,0.112,0.713,0.00145,0.941,0.299,95.754,110093,4
6lSr3iZTC144PKhvbPFzMp,67,0.431,0.938,3,-4.507,0,0.0542,0.00805,0,0.138,0.523,157.462,304000,4
6KtLECDztnah63TNmV4Plw,72,0.246,0.768,9,-7.48,1,0.0387,0.000631,0.301,0.102,0.35,169.873,212733,4
2mKouqwAIdQnMP43zxR89r,75,0.835,0.707,8,-5.074,1,0.0598,0.0219,2.19e-05,0.108,0.919,93.955,267093,4
429IbFR4yp2J81CeTwF5iY,70,0.487,0.898,5,-4.436,1,0.038,0.00305,0,0.26,0.597,135.331,220027,4
2CGDxXXYbkPOyRXHzQbqkT,70,0.609,0.935,6,-2.941,1,0.0479,0.0029,0.000359,0.188,0.498,95.957,252400,4
0DiWol3AO6WpXZgp0goxAV,77,0.613,0.697,2,-8.618,1,0.133,0.0194,0,0.332,0.476,122.746,320357,4
7J41dYQolQJEtj3UmKLu5r,73,0.816,0.5,1,-4.551,1,0.03,0.0227,1.53e-06,0.0733,0.649,124.037,247840,4
5wane5dFpp8xgriui6y0c7,68,0.664,0.556,10,-7.713,1,0.0365,0.146,3.91e-06,0.113,0.494,75.049,221267,4
49X0LAl6faAusYq02PRAY6,78,0.72,0.808,6,-5.627,1,0.0379,0.00793,0.0293,0.0634,0.869,126.041,307154,4
2lnzGkdtDj5mtlcOW2yRtG,80,0.794,0.832,1,-4.862,0,0.0407,0.237,1.14e-05,0.203,0.871,107.657,196160,4
3E7ZwUMJFqpsDOJzEkBrQ7,78,0.766,0.563,9,-7.516,0,0.0339,0.0263,0.683,0.115,0.964,126.007,230640,4
69j0KoPJuwpnbGWrfn7Yll,69,0.692,0.496,7,-7.332,1,0.0241,0.172,6.42e-06,0.107,0.376,97.945,298960,4
419BgOz6TVQm8vvgiwXq5X,68,0.749,0.475,3,-5.58,0,0.0703,0.0507,0,0.29,0.309,74.968,284960,4
1G5S1rEr4L57ftizRHcYDP,68,0.42,0.612,4,-5.359,1,0.048,0.0917,0,0.0914,0.135,159.685,248253,4
6Fe3Flc9SjE03pqwD6PVQl,67,0.663,0.697,0,-9.442,1,0.0473,0.156,0.0224,0.0663,0.744,166.001,206973,4
7vFv0yFGMJW3qVXbAd9BK9,74,0.647,0.729,5,-6.251,1,0.0236,0.0206,0.0489,0.134,0.687,94.01,249627,4
0KQx6HOpJueiSkztcS0r7D,76,0.652,0.609,11,-7.519,0,0.037,0.263,0.00101,0.233,0.482,95.986,210200,3
55mJleti2WfWEFNFcBduhc,70,0.567,0.714,9,-8.512,0,0.0302,0.0012,0.417,0.186,0.191,107.441,403533,3
2QsZVnbWVSjKMXK6K3uRBL,73,0.657,0.629,6,-4.938,1,0.0782,0.194,0,0.254,0.726,93.985,266893,4
5QpaGzWp0hwB5faV8dkbAz,77,0.558,0.719,2,-5.113,1,0.0267,0.0367,0,0.115,0.371,112.027,208600,4
4LIM4qmpHABufePRrLWbiM,72,0.451,0.0223,1,-26.117,1,0.0461,0.993,0.768,0.13,0.0573,79.042,87467,3
0qvlhVNm7L5IWabWF5hlEL,70,0.637,0.725,5,-5.073,1,0.0333,0.0702,0.00438,0.203,0.415,92.99,274733,4
2mPMFJvQ0v27gVqe5b6nDn,69,0.578,0.882,7,-6.354,1,0.044,0.000121,0.479,0.284,0.623,125.603,186533,4
2ydUT1pFhuLDnouelIv4WH,72,0.41,0.959,9,-4.563,1,0.0869,0.000324,0,0.0766,0.83,193.155,171600,4
4w3R0GZ2rScJMKlgPJzHRq,70,0.51,0.917,4,-4.806,0,0.0854,0.0054,0.000133,0.396,0.313,75.098,272440,4
0Uyh92tLyb9JawG8lmWCzJ,69,0.562,0.594,3,-4.578,0,0.0558,0.318,0,0.311,0.423,62.876,265533,4
2Mpj1Ul5OFPyyP4wB62Rvi,72,0.514,0.911,1,-2.027,0,0.41,0.0559,0,0.775,0.619,161.109,254027,4
2VSbEXqs6NbNiZSTcHlIDR,73,0.32,0.88,2,-6.035,1,0.0504,0.000101,4.31e-06,0.076,0.257,146.349,294600,4
1PJRDeZSoZk7gtisdTYfLi,69,0.588,0.927,6,-4.776,0,0.113,0.000305,3.83e-05,0.195,0.652,93.571,175227,4
0UrWr7Jnu1heq1o99ZwUd0,71,0.563,0.86,8,-7.533,1,0.0621,0.00834,0.0106,0.39,0.517,97.867,256240,4
3oQomOPRNQ5NVFUmLJHbAV,73,0.671,0.153,0,-13.569,1,0.0404,0.912,5.53e-05,0.0771,0.658,85.6,211933,4
02jcEwywffn3Tsb48fXmlW,72,0.802,0.903,11,-3.267,0,0.046,0.0011,0,0.173,0.96,128.93,192533,4
2ANeBRTHe6N0dq7dz7CaVJ,74,0.849,0.605,0,-5.705,0,0.0544,0.321,0,0.193,0.968,109.913,158440,4
1Yc1mFmJrICDHQNzePG9wP,65,0.774,0.622,7,-5.542,1,0.186,0.0331,0,0.0722,0.321,162.039,284400,4
50Re2bLgXqG9qN7v2QHNTm,65,0.515,0.594,1,-4.708,1,0.0262,0.00844,0.00658,0.0752,0.218,146.564,293133,4
13lZDbwonGhOflQLQIfdtZ,68,0.534,0.441,7,-5.752,1,0.0303,0.661,0,0.0934,0.439,97.009,140179,4
1FTlLpP6V05yJWmcIg0rlK,66,0.725,0.654,2,-6.283,1,0.0609,0.778,2.7e-06,0.0769,0.659,97.255,132627,4
7o67roCVsFiCt7Cf0ZLOJq,65,0.806,0.649,9,-9.004,0,0.0347,0.0391,5.55e-05,0.0557,0.897,114.834,249573,4
4ipZsAA3YuqCDSXiPoEGIv,66,0.559,0.464,6,-9.687,1,0.0272,0.55,0,0.107,0.351,98.354,194307,4
1AZXNAVDD9ZFIEKySgflFz,70,0.706,0.685,11,-3.669,1,0.0837,0.56,0,0.22,0.444,117.448,288533,4
5mNV8Mz59bzyuQ53gTw0c0,68,0.596,0.661,5,-6.239,0,0.226,0.31,0,0.0847,0.86,129.491,232573,5
3OOFEF20WqtsUPcRbPY3L7,66,0.778,0.899,2,-6.552,1,0.0451,0.0028,0.0345,0.0263,0.881,119.995,204133,4
6zsk6uF3MxfIeHPlubKBvR,70,0.797,0.75,0,-9.369,1,0.247,0.533,0.108,0.095,0.74,177.87,211120,4
5W3cjX2J3tjhG8zb6u0qHn,72,0.817,0.716,6,-8.898,0,0.144,0.0427,0.00263,0.358,0.692,123.474,224693,4
61XspFITuKmAlYdQacNCbF,68,0.438,0.938,6,-5.611,0,0.094,0.00842,1.08e-06,0.806,0.584,160.212,181493,4
5dPSCeB8Ly3RxNLme5bomi,64,0.379,0.857,0,-5.373,1,0.0434,0.216,3.17e-06,0.303,0.72,201.265,201267,4
3yb8pakJMZzfiK7siLZLUM,73,0.605,0.506,0,-11.697,1,0.034,0.418,0,0.143,0.265,85.188,208067,4
6hJhVBOnkchxBsDHbLOBJP,66,0.521,0.443,11,-8.188,1,0.0395,0.308,0,0.475,0.596,76.228,237467,4
77NNZQSqzLNqh2A9JhLRkg,72,0.491,0.802,4,-7.106,1,0.0392,0.25,0,0.387,0.472,119.25,248907,4
1u0l8zWpQeMYStFkc2mLD7,67,0.523,0.828,1,-4.696,1,0.0762,0.0136,0.000255,0.165,0.476,96.952,214827,4
575Sz3R4xOhueUstPObylF,65,0.444,0.913,6,-3.452,1,0.0992,0.00308,0,0.38,0.569,163.689,230067,4
6MLsahMK3VvH9NUwXOktdS,68,0.708,0.587,11,-7.93,0,0.151,0.273,0,0.0718,0.554,83.46,262133,4
7gKgd0P3dAAePiSQQBqrlf,70,0.82,0.809,4,-6.759,0,0.251,0.443,0.00175,0.0613,0.737,83.011,231240,4
6ldwfK0yWgTAlmIfuQkTYN,71,0.847,0.843,5,-3.579,0,0.106,0.415,0.000134,0.107,0.963,110.027,203600,4
4zYTZvtcww7OWKie7fxA9E,70,0.667,0.773,5,-4.983,0,0.0586,0.201,0,0.404,0.667,89.976,250707,4
1RC5Mb0VhnlhnMlFDnrvE0,63,0.559,0.972,6,-3.524,1,0.0639,0.0198,6.47e-06,0.393,0.919,82.336,183400,4
69XUpOpjzDKcfdxqZebGiI,67,0.73,0.602,6,-3.782,0,0.206,0.362,3.69e-06,0.169,0.927,97.954,221133,4
6Wnlq1Pu3I0BajLvxn05Vr,69,0.794,0.662,6,-4.913,0,0.249,0.0789,0,0.0937,0.683,93.053,284640,4
464HG7mt7NNKtKY0Hco8Y8,62,0.318,0.958,10,-2.683,1,0.442,0.0603,4.68e-06,0.0981,0.3,163.089,206200,4
0jBE7Fn78EAvmIs3dCd6GO,62,0.667,0.692,5,-8.361,1,0.0285,0.147,3.75e-05,0.349,0.846,96.022,151333,4
2WQAknZHrJAEQOFXe0F44P,63,0.605,0.609,7,-7.063,1,0.0278,0.188,0,0.0982,0.275,119.914,230333,4
3ENHpbTuY72FukZbwGP6bc,65,0.611,0.648,0,-4.579,1,0.0441,0.00055,0.0028,0.0846,0.457,132.983,254200,4
3A4S0o95OxSgRbqEnEMsn4,64,0.883,0.633,1,-5.644,1,0.173,0.00603,0,0.13,0.241,76.99,254373,4
0OM9ri37LIbPc9hffwsyb1,61,0.408,0.666,7,-6.286,1,0.0578,0.000455,0.862,0.0889,0.666,82.523,224333,4
5DooySfCD1xCJ49gQm9rx7,68,0.559,0.931,9,-5.863,1,0.0721,0.00318,1.24e-05,0.0624,0.644,90.911,190760,4
6KnNDix4Owr4vNmsPhLmxD,65,0.566,0.889,8,-5.22,1,0.0426,4.3e-05,0.00907,0.292,0.141,127.045,233667,4
0Y2i84QWPFiFHQfEQDgHya,70,0.462,0.996,11,-2.973,0,0.231,5.8e-05,0.00377,0.139,0.145,122.072,215600,4
3AwLxSqo1jOOMpNsgxqRNE,68,0.493,0.974,1,-3.252,1,0.135,0.0202,8.31e-05,0.182,0.354,99.647,201160,4
5PCJldueshnwqQVjS16543,65,0.793,0.568,1,-4.958,1,0.0459,0.0478,3.57e-05,0.0304,0.806,100.005,269400,4
1XPta4VLT78HQnVFd1hlsK,65,0.476,0.855,8,-6.046,1,0.0265,2.53e-05,0.69,0.049,0.408,82.955,202133,4
5IweeQZdY5XEzStLzUJG5t,68,0.78,0.634,1,-5.941,1,0.16,0.0199,2.98e-05,0.29,0.754,125.25,304507,4
2SLZ2rX5773RS16mcqBxG7,65,0.677,0.52,4,-6.255,0,0.334,0.00277,0,0.0532,0.768,203.862,193093,4
3VHevS1BocAcrihLnl11DG,62,0.765,0.87,5,-5.191,1,0.0499,0.168,0,0.125,0.684,106.06,183960,4
1c7UYTut2SBOPq64o2t0uN,64,0.608,0.639,7,-7.205,1,0.0246,0.0208,5.94e-05,0.0893,0.369,96.915,268973,4
1Lhwn4PqeGpM4LTVUowW76,70,0.854,0.673,4,-3.132,0,0.185,0.038,0.000227,0.255,0.955,95.0,337733,4
6j2aNuhJJUnRj6UHcvn5PI,63,0.933,0.561,11,-5.961,1,0.122,0.0275,0,0.102,0.586,139.976,254400,4
24CRDgNOgA72JLL7PHFjgB,68,0.552,0.932,0,-3.782,1,0.0426,0.000102,0,0.119,0.518,103.108,227200,4
0PSZ9G584Ve27GK6ThlY6P,69,0.754,0.811,5,-3.679,1,0.0561,0.0185,5.18e-06,0.654,0.639,109.902,267960,4
0rRboI6IRuGx56Dq3UdYY4,68,0.802,0.341,7,-8.56,1,0.488,0.169,0,0.0783,0.849,166.01,197760,4
0bXmkULAV5RNw9pL5iiLb8,69,0.55,0.624,4,-12.906,1,0.102,0.157,0,0.421,0.45,161.009,211587,4
1BpV8IGf4XsRRJf4Xuui9q,70,0.689,0.774,9,-4.528,1,0.0278,8.72e-05,0,0.0941,0.25,102.054,236600,4
4wYqPn3Kg3vZrkVgW2oqAG,68,0.669,0.633,2,-11.903,0,0.049,0.0137,0.0178,0.0979,0.862,90.626,245400,4
1NeLwFETswx8Fzxl2AFl91,70,0.875,0.475,9,-12.673,0,0.0986,0.44,0.72,0.046,0.384,99.958,232667,4
6gCVA6ja6g0foIsWv0RuSZ,70,0.376,0.787,5,-4.731,0,0.0394,0.00378,0,0.548,0.371,87.102,176200,4
40NRm1ZLvZpUSCUXAGGZ8J,68,0.598,0.673,2,-10.431,1,0.0693,0.0422,6.9e-05,0.289,0.59,102.034,197693,4
4SyadrABZJIjeND1HPJS31,62,0.921,0.668,7,-8.73,1,0.235,0.0949,0,0.592,0.892,131.059,296587,4
0Jc8qF1mUPo1A96HE9QxZz,62,0.706,0.861,11,-6.684,1,0.154,0.0341,0,0.127,0.923,119.946,238427,4
6CxvpsqUxUD5xSrYCA8JHr,69,0.535,0.507,2,-13.898,1,0.0392,0.0195,1.07e-06,0.344,0.423,150.305,269760,4
2agBDIr9MYDUducQPC1sFU,72,0.315,0.22,9,-21.343,1,0.0514,0.987,0.943,0.0802,0.116,145.195,188787,4
3YD9EehnGOf88rGSZFrnHg,68,0.519,0.78,2,-4.939,1,0.0356,0.00165,2.14e-05,0.156,0.166,145.125,239333,4
2SpGXD7EbexndFmmThrnsy,67,0.454,0.938,5,-3.594,0,0.123,0.0103,0.000892,0.311,0.795,160.157,174933,4
2RKDbMwtJgKc76H9oPo7Cl,60,0.463,0.853,11,-6.24,0,0.0706,0.0101,0,0.107,0.69,169.574,157053,4
7256yGEwDkqs39TKHTeXik,70,0.678,0.512,2,-6.532,1,0.0275,0.0541,0,0.369,0.746,145.968,237093,4
6e40mgJiCid5HRAGrbpGA6,69,0.689,0.702,6,-5.642,0,0.0261,0.216,0,0.159,0.484,99.031,213600,4
7e9vWIQWNE6r74PBC7ixdS,67,0.806,0.508,11,-9.729,0,0.0966,0.286,0,0.0943,0.82,109.957,195613,4
5bU4KX47KqtDKKaLM4QCzh,67,0.657,0.96,5,-3.524,0,0.07,0.00169,0.000997,0.109,0.567,126.02,186067,4
4ToZV7r72wSbVrljaLSp13,60,0.875,0.774,6,-4.087,1,0.309,0.0547,0,0.0414,0.606,106.027,257133,4
6a5jHgwqYMk9wlYJYfs3c9,63,0.658,0.711,2,-7.424,0,0.0425,0.0759,1.77e-05,0.0446,0.614,172.365,284587,4
6x7j3TyqR2mUg17qsvMj9J,59,0.799,0.617,1,-8.853,0,0.189,0.0446,0,0.068,0.608,131.975,290693,4
24Gxm7Eh7tO83E26LG0CsY,62,0.581,0.651,7,-5.617,1,0.0392,0.143,1.05e-05,0.107,0.146,151.959,264600,4
6AfLmKXzhEZjwiVPs5jhdV,64,0.772,0.665,8,-3.947,1,0.0349,0.0136,0.012,0.0905,0.838,115.138,242587,4
74JdR9aXE6I74oS1BVRsvb,66,0.488,0.754,5,-7.95,0,0.0381,0.00154,2.42e-05,0.678,0.664,88.368,197160,4
41nT1Sp6ChR65FbsdLlFHW,66,0.84,0.835,1,-4.386,0,0.275,0.00281,1.11e-06,0.152,0.637,103.376,207907,4
1Q9b6CeMcDuO0uq5OJCrqu,63,0.777,0.764,1,-5.681,1,0.141,0.243,0,0.103,0.174,177.868,270867,4
26J61MmE6YCWqIyROZdEgL,59,0.681,0.864,2,-7.839,1,0.0347,0.00504,0,0.212,0.931,127.079,182453,4
1ZEOIhSn6BKErV59bIgn76,72,0.548,0.728,1,-6.631,0,0.0367,0.424,0,0.0525,0.649,112.332,160373,4
0tzixmHNQfE6S6SirSToxW,73,0.276,0.572,1,-7.818,1,0.0377,0.641,0,0.2,0.285,77.986,237467,4
5wjQihzWIKgBc1hzf5work,62,0.388,0.952,10,-3.018,1,0.0598,0.000628,1.95e-05,0.33,0.504,151.288,188867,4
6Vecwo7AHst9V2CE3kmwr0,63,0.668,0.739,4,-4.919,1,0.0308,0.0383,0,0.13,0.571,131.918,231467,4
6sr4ax5EHAsAxC4jjEaZJ0,64,0.618,0.744,0,-5.426,1,0.0583,0.166,0,0.234,0.958,177.506,167987,4
1X4Ntw6Lbaa1ACgilCqMpr,65,0.421,0.95,10,-3.985,1,0.0768,1.21e-05,0.000214,0.314,0.553,80.912,205027,4
1vxu8vMNshg5J8z3oA7QJZ,64,0.314,0.929,9,-6.238,1,0.105,2.03e-05,0.516,0.139,0.285,100.935,363680,4
4P4V9JQhiQEP9hr4U33lEY,61,0.617,0.85,0,-4.543,1,0.0325,6.39e-05,2.93e-05,0.481,0.589,125.03,189133,4
1fgvJXlcZ7uIddMpqsqw0L,68,0.786,0.842,4,-5.115,0,0.0707,0.00305,3.54e-06,0.473,0.685,97.577,221227,4
3eMYc6FK9XvyauIaxcJtRS,61,0.432,0.415,2,-9.755,1,0.0357,0.00849,0.927,0.107,0.189,144.0,270400,4
3nbCTU4k0l68vml8nDajwU,69,0.641,0.746,4,-4.264,0,0.0381,0.48,1.77e-05,0.724,0.769,171.394,213027,4
0kr6d8wHDQPlzuET33NVn6,62,0.499,0.72,8,-9.101,1,0.0286,0.00466,0.00303,0.122,0.652,96.103,217680,4
6crBy2sODw2HS53xquM6us,68,0.365,0.767,9,-6.185,0,0.0681,0.181,0.000856,0.0942,0.422,94.174,248053,4
24z528iI9kZu5LbkLainjI,68,0.519,0.961,2,-3.214,0,0.0642,0.000207,0.000419,0.195,0.344,93.466,234467,4
6h2t5HKOpHjpou4cHA5OER,59,0.617,0.921,9,-3.2,1,0.179,0.161,0,0.0887,0.688,184.028,237507,4
4TQmC5JxF3eq9kfsdQVtfp,67,0.745,0.801,7,-6.534,1,0.0384,0.529,0.000216,0.17,0.809,85.234,183307,4
2AogRMqARWyUP7VQ3gmSoY,69,0.628,0.834,6,-6.341,0,0.0497,0.403,0,0.051,0.626,97.865,215507,4
1kSWrMDt439cT64WpjJigW,58,0.815,0.72,7,-7.311,1,0.0536,0.177,7.31e-06,0.16,0.946,89.914,210880,4
6fR6Z0Vc1K6yQWNUIKjAIR,64,0.729,0.731,4,-4.823,1,0.0682,0.235,1.35e-06,0.391,0.838,138.204,302720,4
5txn8epTSDJfX8pBOo3Bw7,58,0.809,0.577,7,-5.114,0,0.0346,0.0323,2.72e-06,0.149,0.379,85.0,253933,4
2F8LPJgSVTJxukoParTyBD,62,0.435,0.391,2,-13.062,1,0.162,0.814,0,0.0885,0.583,73.531,224920,4
3JOVTQ5h8HGFnDdp4VT3MP,69,0.344,0.0585,3,-17.212,1,0.0373,0.976,0.000362,0.103,0.323,174.149,189507,4
3MoQ3YG2Vy3bg9m4RRWvVD,66,0.641,0.513,2,-12.591,1,0.0246,0.026,4.9e-06,0.275,0.717,103.799,286400,4
6Sy9BUbgFse0n0LPA5lwy5,71,0.528,0.965,11,-7.984,0,0.0465,0.141,0.985,0.0797,0.587,136.065,225493,4
6gpZSI0xEMTzleBc5ykOVA,63,0.606,0.943,6,-3.948,1,0.276,0.088,0.0039,0.342,0.802,171.027,223240,4
7tvuLLroI0n6uYBWuFig5d,63,0.387,0.677,0,-8.399,1,0.084,0.00108,0.871,0.101,0.371,172.812,562707,3
6uRH1qMz30ZBwwUG0IYE5s,64,0.912,0.511,9,-6.365,1,0.203,0.0259,0,0.0442,0.611,101.628,231800,4
0V7Wn8Fry7KBO5stYqpFvM,65,0.502,0.96,11,-2.998,1,0.0484,0.00166,0,0.377,0.625,128.228,185467,4
3TY1PFZXmYeiLcXygB74My,71,0.768,0.845,1,-4.767,0,0.0337,0.179,0,0.209,0.891,108.977,194107,4
3gFQOMoUwlR6aUZj81gCzu,66,0.41,0.196,0,-15.956,1,0.0383,0.953,0.892,0.0974,0.0622,78.823,189800,4
2VEZx7NWsZ1D0eJ4uv5Fym,66,0.644,0.664,9,-8.398,1,0.0332,0.048,0.867,0.342,0.53,124.726,301373,4
1TvNcWY7WwPLQINhimxycA,63,0.465,0.517,4,-6.189,1,0.0284,0.00854,0.0403,0.209,0.137,136.176,284373,3
3h5IJ0EzVpkiaoL174GC3M,58,0.826,0.9,9,-4.383,0,0.0411,0.112,0.00136,0.0875,0.954,132.099,287000,4
3OYZWMm5m2DEwq2Tc1ukTh,65,0.451,0.993,1,-4.143,1,0.185,0.000562,0.00479,0.152,0.14,100.827,254000,4
5ARrtxJLVCeTv5TWo1oKgC,65,0.561,0.33,5,-13.51,1,0.0268,0.76,0.134,0.106,0.378,79.01,271520,4
1uaGSDFsLdReQgg8p7Obwh,65,0.558,0.0259,8,-30.016,1,0.0458,0.996,0.871,0.0969,0.37,157.811,125520,4
5X8kkUaUlAyAUr9TYqDFTH,63,0.753,0.934,2,-3.011,1,0.0736,0.0174,0.065,0.128,0.73,113.525,329933,3
0rT9f5BSZrZ6DvzfBEckG0,62,0.708,0.655,8,-2.69,1,0.0883,0.0583,2.1e-06,0.11,0.545,89.99,279160,4
5dpAN1mjFPL38kh9kWsCiw,59,0.449,0.776,2,-5.594,1,0.0322,0.00171,0,0.0698,0.198,148.11,269307,4
2pKi1lRvXNASy7ybeQIDTy,62,0.521,0.237,7,-12.535,1,0.051,0.923,0,0.144,0.58,145.856,180093,4
67ncYmW29pNJJY2yXuLPwT,67,0.743,0.651,10,-6.269,0,0.0343,0.0231,0.00388,0.0851,0.543,92.876,232787,4
73JZKk0nb1WOUmh1Eo3Unc,63,0.491,0.966,3,-3.974,1,0.0463,9.12e-05,0.346,0.153,0.223,95.141,188600,4
4CCUjYJPbSXLL23BFeBVbI,59,0.704,0.409,11,-8.581,0,0.0597,0.43,0,0.109,0.495,113.863,292000,4
2LD2gT7gwAurzdQDQtILds,68,0.605,0.687,9,-13.928,0,0.045,0.479,0.949,0.104,0.12,106.896,345187,4
65KzDXZm9aQt8sA1k0ZVG3,57,0.406,0.73,9,-6.278,1,0.0315,0.0471,0,0.229,0.207,170.032,242000,4
7GQqj9jRtDkMp8zByehXQI,58,0.756,0.808,5,-3.655,1,0.0541,0.0175,3.67e-06,0.66,0.638,109.902,264847,4
3lcC9CnN7Rpo1ugATzmYjY,63,0.86,0.688,9,-7.203,0,0.434,0.399,0,0.67,0.622,100.934,303027,4
14rZjW3RioG7WesZhYESso,74,0.483,0.192,4,-15.378,0,0.0469,0.991,0.908,0.106,0.0542,100.848,140733,4
4x2YdtTppdbL4kHPOjaunq,63,0.655,0.649,1,-5.653,0,0.089,0.0793,0.000393,0.117,0.759,86.968,229867,4
2qrxKk3y85UpaNcI07LPn9,61,0.523,0.968,1,-4.053,1,0.07,9.18e-06,0.0089,0.0657,0.397,140.01,175267,4
4Tzyn0neFbPDkk88ObJmTu,57,0.766,0.681,7,-6.919,1,0.0565,0.151,8.68e-05,0.266,0.853,141.94,291800,4
77IhMuHt8dFcwdqeSuh6N9,57,0.697,0.706,2,-5.672,0,0.0248,0.061,0,0.2,0.385,92.065,284440,4
2rOiZGbR0wwI0ip0wSAK26,57,0.867,0.739,7,-5.699,1,0.259,0.00785,0,0.121,0.881,156.067,253360,4
2eOuL8KesslTLQERQPu11D,66,0.669,0.829,1,-3.801,1,0.49,0.179,0,0.241,0.61,118.934,253067,4
5ZsPy9wHH733NlU6c4v2Hi,59,0.675,0.775,4,-5.772,1,0.0522,0.0387,0,0.383,0.933,99.945,217853,4
3FCto7hnn1shUyZL42YgfO,65,0.334,0.472,0,-8.791,1,0.0277,0.6,3.62e-06,0.317,0.431,179.173,336093,3
7v9Q0dAb9t7h8gJOkcJHay,63,0.874,0.437,1,-10.235,0,0.0708,0.00134,0.0296,0.0293,0.962,117.791,240173,4
3vBv2Tp0kHyBDUBZJr9GXQ,65,0.75,0.849,0,-3.097,1,0.264,0.0803,0,0.333,0.771,89.501,261093,4
4YetrvKdYwgQANVedMth3F,56,0.434,0.845,11,-4.316,1,0.0352,0.00554,0,0.11,0.332,96.073,265067,4
2cCWbBmadLbKvr9xddC79R,62,0.598,0.808,10,-5.209,1,0.0388,0.00304,0,0.147,0.288,128.025,232240,4
5s5K4wDAyhKr9KANDwt1xI,61,0.735,0.529,0,-7.639,1,0.0411,0.493,4.96e-06,0.257,0.963,84.45,174293,4
4h5KBcltGefua73AUPYps7,62,0.618,0.844,1,-4.051,0,0.342,0.0178,0.000126,0.0634,0.697,84.411,240627,4
0CmXXEwul09Kf8X68lPA5l,60,0.612,0.579,1,-6.417,0,0.0553,0.285,0,0.0556,0.716,86.31,284667,4
