id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
6naxalmIoLFWR0siv8dnQQ,80,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,211160,4
57BrRMwf9LrcmuOsyGilwr,78,0.58,0.702,4,-5.565,1,0.0337,0.0466,3.2e-06,0.536,0.299,105.076,208960,4
2AW37v0bDyuOzGP3XnmFuA,72,0.636,0.873,0,-4.672,0,0.071,0.0407,1.27e-06,0.0372,0.908,165.071,192427,4
4wEuNvb7oG8oZYrZPZ9rPr,73,0.475,0.531,8,-6.552,0,0.0317,0.752,0.0634,0.53,0.223,119.643,95227,4
3IV4swNduIRunHREK80owz,78,0.603,0.933,1,-3.358,1,0.171,0.00591,0,0.206,0.709,96.306,213760,4
1Vej0qeQ3ioKwpI6FUbRv1,77,0.524,0.939,9,-3.994,1,0.113,0.00022,0,0.623,0.661,150.184,184867,4
3wMUvT6eIw2L5cZFG1yH9j,70,0.865,0.664,2,-6.822,1,0.108,0.00689,0,0.142,0.565,162.831,287000,4
7FDV5ELOJHCGLe52AnttEd,77,0.74,0.766,6,-2.939,1,0.178,0.116,0,0.0406,0.807,170.531,235133,4
0wqOReZDnrefefEsrIGeR4,68,0.541,0.864,1,-4.915,1,0.0357,0.00118,0,0.0896,0.435,124.557,216067,4
4uOKFydzAejjSFqYbv1XPt,74,0.857,0.468,1,-8.53,1,0.0476,0.00414,1.32e-05,0.269,0.843,89.119,183733,4
23wfXwnsPZYe5A1xXRHb3J,74,0.785,0.871,4,-2.692,0,0.265,0.144,0,0.309,0.315,87.248,290427,4
3Fzlg5r1IjhLk2qRw667od,79,0.632,0.856,10,-3.463,1,0.0348,0.0624,0,0.347,0.867,119.397,232693,4
7pv80uUHfocFqfTytu1MVi,71,0.753,0.472,3,-9.761,0,0.121,0.48,0.0133,0.284,0.816,135.277,238733,4
0v1XpBHnsbkCn7iJ9Ucr1l,81,0.551,0.913,0,-4.063,0,0.0466,0.0263,1.35e-05,0.347,0.544,119.992,224493,4
2gSVKxPDww9Eep5rdvtdem,75,0.576,0.864,6,-3.981,1,0.0462,0.02,1.68e-06,0.683,0.609,97.225,272973,4
587p8shYuTXUhThG3t9x60,74,0.665,0.599,7,-5.082,1,0.0264,0.222,0,0.123,0.629,142.975,164467,4
4KoecuyOpZaNFZ0UqVsllc,72,0.817,0.585,5,-4.688,1,0.0301,0.439,0,0.147,0.916,105.014,218440,4
5XVjNRubJUW0iPhhSWpLCj,77,0.671,0.882,8,-6.149,0,0.0552,0.00181,0.667,0.285,0.787,136.955,214883,4
1VuBmEauSZywQVtqbxNqka,66,0.539,0.926,2,-6.495,1,0.0499,0.014,0.00136,0.36,0.454,136.279,246400,4
3mNecsYFb6LQg7822DPXCP,68,0.481,0.94,7,-5.204,1,0.066,0.000891,0,0.0939,0.66,96.493,189333,4
3LI4MmibTkXH5cGpCGZgyw,71,0.617,0.84,4,-4.063,1,0.0512,0.36,8.85e-05,0.179,0.57,94.676,241840,4
2jSJm3Gv6GLxduWLenmjKS,69,0.338,0.859,4,-4.938,0,0.0824,0.00122,0.211,0.0936,0.504,92.966,255373,4
2avKuMN2QXkaG9vvHa2JLt,76,0.425,0.852,11,-5.607,1,0.046,0.0175,0.306,0.0935,0.512,101.968,321040,4
5rAxhWcgFng3s570sGO2F8,72,0.603,0.908,11,-5.254,1,0.184,0.0144,0,0.671,0.457,133.063,184640,4
6xXlurslWqFuyqTCBlErzX,67,0.395,0.756,7,-4.12,1,0.0544,1.74e-05,0.00665,0.319,0.475,112.092,304373,4
6hwQ69v7VbPhTTR2fOtYX7,73,0.491,0.966,4,-4.28,1,0.0538,5.59e-05,0,0.307,0.614,105.544,202573,4
65B1tEOv5W294uCKbmEcFV,66,0.385,0.443,7,-9.627,0,0.0295,0.0632,0,0.0898,0.275,151.278,294533,4
1yxJIFPhP2EqnQ6oWJKbmP,70,0.92,0.629,10,-4.717,1,0.0343,0.523,0,0.116,0.968,98.865,162840,4
5eGEc27nnhtmcOh6RC890a,70,0.897,0.559,11,-8.268,1,0.379,0.155,0.000127,0.296,0.677,106.991,264400,4
7lgvU7WnwcNZ8dbGUz8yhP,73,0.918,0.586,1,-2.89,1,0.133,0.0783,0,0.145,0.779,95.517,288200,4
2aGw77pZqli064JiPuXYRi,74,0.623,0.607,10,-5.113,1,0.0353,0.147,3.29e-06,0.227,0.614,89.654,243160,4
4LwOrnuxJwR7C5Sw4liY4Z,65,0.915,0.79,6,-3.186,0,0.207,0.16,0,0.112,0.967,140.095,275907,4
5KDNFlHAdDJ84fhK27c35X,67,0.366,0.894,11,-4.682,0,0.0568,3.45e-05,0.17,0.267,0.304,82.305,247267,3
0aym2LBJBk9DAYuHHutrIl,72,0.386,0.607,10,-7.7,1,0.0261,0.0112,1.38e-05,0.088,0.532,147.207,425653,4
0OvwzS8FX73Bw7ykMRmffU,66,0.831,0.79,1,-4.714,0,0.165,0.0024,0,0.0515,0.791,93.14,262827,4
47PiSg7z5qjUyEGKN4I1g7,73,0.569,0.483,2,-7.111,1,0.0421,0.76,4.75e-05,0.106,0.624,96.502,273009,4
1sjrDQXqAa9V07FjKIlAQ4,63,0.301,0.823,1,-4.072,1,0.0433,0.000144,0.000309,0.0833,0.372,152.017,236867,4
7cv28LXcjAC3GsXbUvXKbX,68,0.777,0.725,0,-8.681,1,0.05,0.0131,0.00805,0.246,0.529,116.669,198066,4
1m2xMsxbtxv21Brome189p,68,0.725,0.487,8,-5.959,0,0.0368,0.26,1.09e-05,0.431,0.599,136.086,296693,4
4GoBPGSNDWr9Sgi2Sc8xsj,70,0.898,0.594,5,-6.003,1,0.0479,0.335,0.000822,0.254,0.953,119.709,215680,4
46n2EGFnPC3tzWCN1Aqe26,69,0.55,0.587,2,-6.279,1,0.0329,0.354,0,0.128,0.466,165.975,284760,4
5gUoppDphfYsIiguGr5drh,69,0.64,0.505,10,-5.766,1,0.0362,0.176,0,0.0769,0.786,180.625,247893,4
7IoK6jZBxY7NMoQPoPXZCF,66,0.345,0.797,0,-6.152,1,0.0551,0.00188,0.0668,0.145,0.223,117.987,368667,4
5egqKwgK5r5rvGD1LrtR7J,70,0.512,0.97,8,-3.886,0,0.212,0.03,0,0.0994,0.427,94.952,200240,4
7H3ojI1BsVy0dEJENqMt1k,71,0.653,0.429,11,-10.473,1,0.0297,0.0849,0.00371,0.0693,0.627,146.073,274933,4
4bUfMNNmiCmPXVyWzIfKeZ,64,0.834,0.481,2,-7.824,0,0.188,0.0732,0,0.0934,0.406,89.849,285907,4
2DpJ9T2RVRanZcYFHKOAfA,69,0.547,0.335,4,-9.2,0,0.0307,0.747,0,0.101,0.474,115.838,154733,3
2rtGaCAeYtmcIvuZsvgTf6,69,0.167,0.302,6,-11.644,0,0.0345,0.316,0.797,0.11,0.19,102.026,356333,4
5jgEJXjECdlhzNgfITSTVm,62,0.754,0.376,0,-7.561,1,0.204,0.404,0,0.358,0.554,95.018,251427,4
7vrLphPq4yjaX7jiDdd2Nc,65,0.623,0.983,11,-3.548,0,0.151,9.62e-05,0.0617,0.261,0.271,134.975,162293,4
5YBVDvTSSSiqv7KZDeUlXA,67,0.651,0.908,2,-4.019,1,0.0577,0.00184,0.000579,0.384,0.769,123.851,274160,4
1TwVcKR6JojvPwBGbWZT36,65,0.787,0.425,10,-5.692,0,0.0641,0.00637,0.00169,0.196,0.711,99.225,221280,4
2nejvFyJeTDtMRP2nUMt0J,75,0.515,0.387,4,-7.343,0,0.0567,0.689,0,0.126,0.312,135.739,239427,4
19CmuECYssqkPWANF4nLWM,78,0.658,0.815,0,-6.834,1,0.105,0.0168,0,0.341,0.837,99.276,191560,4
2f5N826udWfjT9iomeaBJt,65,0.544,0.659,9,-7.191,1,0.0298,0.427,1.33e-06,0.126,0.361,109.933,274933,4
6xxXrNJnnsQNLdgNk8S4y8,62,0.451,0.929,5,-5.021,1,0.0549,0.00109,0.00785,0.442,0.378,135.767,199760,4
2QhURnm7mQDxBb5jWkbDug,72,0.602,0.612,0,-8.409,1,0.0335,0.206,0.00607,0.107,0.453,122.062,136867,4
3WibbMr6canxRJXhNtAvLU,63,0.746,0.978,9,-5.324,1,0.0978,0.0555,4.11e-05,0.026,0.653,153.809,304227,4
4pbG9SUmWIvsROVLF0zF9s,69,0.49,0.715,7,-5.549,1,0.0476,0.386,0,0.311,0.866,130.726,145747,4
3TwtrR1yNLY1PMPsrGQpOp,69,0.382,0.416,0,-9.303,1,0.0302,0.0733,0,0.0719,0.125,102.089,221693,4
6FLwmdmW77N1Pxb1aWsZmO,72,0.418,0.249,3,-13.744,1,0.0301,0.841,0.661,0.112,0.213,82.803,218547,4
7bCNS79pv7K9iYtqAo0uIW,70,0.676,0.568,8,-5.398,1,0.0588,0.53,0,0.0816,0.867,155.813,234945,4
2kRFrWaLWiKq48YYVdGcm8,68,0.296,0.463,5,-11.412,0,0.0449,0.705,0.0482,0.0954,0.0629,123.943,251427,5
0YwNdeDFbGP6AGwsQrtzdY,63,0.564,0.328,5,-13.096,1,0.0292,0.666,0,0.0915,0.725,85.881,190000,4
2TTYIwTM2iLC1YOyHuhRMt,68,0.765,0.791,8,-5.707,1,0.0317,0.262,0.000154,0.0669,0.966,95.026,206227,4
7jtbRKtXtGtsJOBMaBo72W,73,0.572,0.433,5,-8.086,1,0.0294,0.554,7.37e-05,0.108,0.504,145.375,207586,4
2EduiM2UNwjCC7PsLxnOCH,61,0.944,0.84,11,-4.141,1,0.108,0.00922,0,0.0921,0.89,136.019,261973,4
7f1Dmr246cJ9uQYdbplTbh,68,0.739,0.947,11,-1.916,0,0.0411,0.00916,3.14e-05,0.326,0.766,88.009,261933,4
6xtQ23d8GEXgcxyUKPtwc5,67,0.636,0.884,7,-4.743,1,0.0584,0.0142,0,0.253,0.446,109.16,183973,4
35o9a4iAfLl5jRmqMX9c1D,74,0.575,0.786,9,-4.353,1,0.0296,0.252,0,0.159,0.518,96.102,230093,4
7MiLmLbwNoyf47xQ4TCVYp,66,0.817,0.405,10,-13.513,0,0.0811,0.451,0.0507,0.0468,0.898,121.467,419640,4
1H5tvpoApNDxvxDexoaAUo,67,0.869,0.887,0,-4.505,1,0.0993,0.0605,0,0.148,0.784,129.221,198400,4
0R8P9KfGJCDULmlEoBagcO,73,0.565,0.546,11,-7.496,0,0.0314,0.189,0.0015,0.17,0.195,139.757,273427,4
42Kv1RoTAm09FeytxiuZIB,64,0.295,0.883,0,-3.897,0,0.0446,0.00025,0.0234,0.137,0.118,74.483,289200,3
1aC1IBAETh2XYGOE8kCC6t,62,0.493,0.88,6,-6.424,0,0.0693,0.0108,2.66e-05,0.226,0.389,147.913,264800,4
0WVTQp3SOCuMr08jh1jweV,66,0.523,0.402,0,-8.233,1,0.0305,0.778,0,0.432,0.675,70.863,162533,4
6Zj3YsYfj8YTY9aGMDnpn8,67,0.6,0.938,1,-3.615,1,0.0701,0.00152,1.48e-05,0.369,0.597,101.183,230240,4
68uupqD2ijA27hJxtvnsLH,64,0.744,0.738,7,-7.282,1,0.0362,0.045,0.0134,0.0746,0.924,98.14,198613,4
0mXMr1OVZZKYmOinBaofOp,61,0.864,0.672,1,-5.168,0,0.261,0.00718,0,0.215,0.562,84.823,118933,4
7CvOnbFdnIoXMQ4eFCo5lB,70,0.617,0.977,9,-7.028,0,0.0276,0.153,0.0016,0.133,0.679,131.965,214533,4
2g2GkH3vZHk4lWzBjgQ6nY,68,0.691,0.507,11,-10.23,1,0.0343,0.627,0,0.457,0.885,128.518,125440,4
58rdbCe3SBJuJeWEJa8Htm,60,0.647,0.874,9,-5.075,0,0.0337,0.101,1.79e-05,0.277,0.918,89.727,284173,4
4sIFi8LpJWPvI5xviWFyA6,62,0.263,0.796,5,-7.29,0,0.044,0.823,0.523,0.102,0.256,87.014,261850,4
5susfx6SX1tebTCLSxe74K,70,0.594,0.39,9,-9.174,1,0.0396,0.517,0,0.118,0.34,85.366,199483,4
3tSmXSxaAnU1EPGKa6NytH,66,0.555,0.844,3,-6.567,0,0.0554,0.00834,0,0.0895,0.464,105.195,216800,4
0rOTMSSa6yscfOrGnzfheM,64,0.285,0.843,4,-7.318,1,0.129,0.00103,0.00037,0.327,0.282,97.051,229173,4
5uRd1tmUAvfFGSPR5266Xp,73,0.667,0.873,5,-8.751,0,0.0469,0.337,2.24e-06,0.0338,0.92,187.441,251253,4
3iwsyTZzOWHZbHffBEyi1N,62,0.524,0.967,8,-3.322,1,0.0392,0.000289,7.41e-06,0.324,0.731,116.273,167200,4
7neWp4incUBLP1XQTNWmP0,64,0.738,0.927,9,-5.439,1,0.101,0.23,0.00515,0.684,0.665,170.011,255533,4
6holGuk1jKHTdWyWBOZi8l,69,0.458,0.978,11,-2.389,1,0.191,0.00231,2.12e-06,0.111,0.342,104.012,221000,4
5QhBKPqsnX1uY9fZNaAtZg,67,0.707,0.923,11,-3.957,1,0.0521,0.128,0.000437,0.273,0.842,108.049,203000,4
5H3B1WtZYGmyOYOXgQltKU,67,0.921,0.752,6,-4.32,1,0.27,0.0174,0,0.135,0.705,96.985,321667,4
66BjgQodHebiX5QGpBAjyQ,58,0.542,0.461,2,-7.071,0,0.0286,0.465,0,0.177,0.629,94.214,164560,3
6HgrJfzfj9WRBABdussy8z,61,0.571,0.919,10,-6.596,1,0.0457,0.000106,0.274,0.171,0.548,143.155,268027,4
5OQGeJ1ceykovrykZsGhqL,71,0.607,0.82,11,-7.754,1,0.0597,0.0541,6.8e-05,0.269,0.768,126.988,207507,4
2MSgFefjK0T7Iwjvr3OKqV,68,0.225,0.0047,1,-30.928,0,0.0509,0.992,0.881,0.0722,0.186,163.665,259493,4
33kKcOJoyNduHwXhEnga8X,63,0.585,0.0859,6,-11.478,0,0.0484,0.94,0,0.16,0.12,78.54,139467,4
3GfOAdcoc3X5GPiiXmpBjK,68,0.658,0.709,8,-6.736,1,0.0904,0.00188,0.00447,0.0657,0.855,129.701,121880,4
5uuXtfqM7Wp3idCxyHeOll,66,0.421,0.978,6,-4.004,0,0.302,0.0037,0,0.111,0.359,196.921,203267,4
2DNyZP4Py6f4zMASLBnIu6,76,0.589,0.552,9,-5.707,1,0.0268,0.175,0,0.106,0.311,88.535,247693,4
0Tl84qfow6Dv0PM60zoBhb,67,0.923,0.768,1,-7.321,1,0.0674,0.119,0,0.0689,0.96,94.013,123960,4
4NTn0Yo8hTGW5tbBANBzfh,64,0.947,0.853,1,-4.489,0,0.164,0.000931,0,0.0502,0.887,99.887,259088,4
2d1NMaw8arIU2Fy4BnWqLs,57,0.785,0.95,5,-6.715,0,0.0484,0.177,0.00927,0.148,0.968,136.823,205067,4
5kHkaBN8OEQlmXfQkACxSt,61,0.518,0.744,9,-8.248,1,0.0374,0.00383,0.007,0.078,0.211,144.019,219640,3
3dxDj8pDPlIHCIrUPXuCeG,68,0.532,0.967,11,-7.977,0,0.0457,0.146,0.985,0.115,0.59,136.083,225667,4
4K1DB7EedHPuVnhVrnvf2U,62,0.598,0.939,7,-3.663,1,0.105,0.00114,9.26e-06,0.288,0.63,95.884,244693,4
3opWtXcWfM3YFzrm0ffSII,66,0.757,0.584,2,-8.646,1,0.0272,0.0497,0.000498,0.132,0.639,122.051,182280,4
6uSa5iCMwPr10Ftpz8w09b,57,0.569,0.385,1,-9.919,0,0.0499,0.342,0,0.0876,0.339,99.738,304667,4
6lqwRfIHYRiJ7M9xfLqcRx,61,0.349,0.931,1,-6.016,1,0.0862,0.000291,0.00065,0.104,0.843,142.956,189707,4
5BAbezIjIvHR4VOMECrIv9,62,0.84,0.56,5,-6.173,0,0.0446,0.115,0,0.128,0.921,80.042,197640,4
4LlNoNZflek4hZyZigCxpW,58,0.596,0.706,2,-5.562,1,0.0261,0.359,0,0.36,0.705,146.095,233880,4
4LciRG6uwOQUOzWqClmZdV,57,0.883,0.52,9,-8.576,1,0.0288,0.22,0,0.117,0.748,99.966,176200,4
3PbHle8KhJp6GuO1jLdEmQ,62,0.487,0.702,7,-6.043,1,0.0238,0.00528,4.97e-06,0.129,0.306,95.982,265907,4
0s46SltT4On0Z6kglK1I5c,61,0.8,0.922,4,-5.125,0,0.24,0.301,9.31e-06,0.0352,0.801,98.631,227867,4
6UzeOH4bRPzKTo2wCXMZmC,64,0.544,0.935,6,-4.159,0,0.173,0.0171,0.00301,0.297,0.339,103.026,189800,4
5hYr8yRbQLFE20oS7Mi3T2,64,0.795,0.762,2,-6.972,1,0.261,0.0142,9.75e-06,0.064,0.722,94.223,276867,4
28upjDakWVnHAgW2anm273,70,0.56,0.544,0,-10.171,1,0.0465,0.342,0,0.203,0.347,149.695,210187,4
6pfdW2NouUI3ZnugM7r0G0,66,0.47,0.984,1,-3.783,0,0.0939,0.000133,0.000224,0.212,0.0368,130.055,175760,4
7kxM3UJwN6rHAW5kwdlAHK,65,0.615,0.947,8,-3.817,0,0.11,0.0132,0,0.366,0.498,108.193,194427,4
3M1H1CWjrSq7nxABHc8EXv,72,0.637,0.95,9,-7.547,1,0.0736,0.0388,0.000138,0.0529,0.622,146.29,233267,4
44go3ZmDNtKdfCc15IseAx,62,0.467,0.849,5,-4.646,1,0.171,0.00312,0.045,0.119,0.764,120.229,160667,4
0ndYI8UT0PMaJzKLJbFr35,65,0.872,0.641,6,-7.736,1,0.0406,0.269,0,0.0694,0.943,134.961,287960,4
1y2wM4Qxn27EOsQnhHYA3Q,58,0.643,0.368,11,-8.379,0,0.033,0.0237,1.35e-06,0.157,0.414,125.95,268516,4
6k5VMHrwv7mgPpkQSRQtQr,65,0.808,0.837,9,-6.583,0,0.0459,0.238,0.862,0.0578,0.654,92.002,288827,4
1jxO9AwMqYynDsuMWKrPvi,74,0.389,0.71,5,-6.265,1,0.0351,0.161,0,0.918,0.666,160.397,179040,3
4y8G3pyyBvBKd47iyvHBNj,57,0.919,0.785,1,-4.141,1,0.0806,0.00411,0,0.112,0.801,109.045,232200,4
09RhTAi0nuzCs5KS2XWSs5,61,0.63,0.76,1,-10.347,1,0.115,0.000916,0.000856,0.0766,0.561,152.042,163707,4
2RQ3fWFZJJe4G5KkHEACww,59,0.68,0.857,7,-4.132,1,0.0373,0.0151,2.88e-05,0.056,0.794,95.349,285160,4
1CeizRCGEYPWooEeVfmyFL,56,0.713,0.541,6,-9.295,0,0.248,0.0617,0.000137,0.112,0.28,75.714,280973,4
0gbysjaH16DW29QpUnowcx,57,0.81,0.858,4,-4.658,0,0.0873,0.00993,1.2e-05,0.0528,0.646,104.504,206333,4
0gPQTLaqHDgdupKEok7J2x,72,0.659,0.812,4,-7.499,0,0.0487,0.23,0,0.0951,0.888,83.014,235133,4
6hQszXJIYhtjmSTmDqZpeU,57,0.55,0.707,9,-5.554,1,0.0304,0.00677,6.63e-05,0.0853,0.821,127.238,279893,4
1gAaRSN57UYVRI4eWRyAvP,64,0.484,0.913,6,-4.305,1,0.0425,0.000391,0,0.309,0.279,103.103,191440,4
0rK4HCKzv2r1IXqKX3DKpq,57,0.463,0.674,7,-5.422,1,0.0319,0.0115,0,0.123,0.259,84.039,255234,4
5IvKtrcNWBkvyW2yXZ2Y40,61,0.49,0.938,1,-3.916,1,0.129,0.00234,2.17e-05,0.186,0.437,196.143,274160,4
0qksx8mV28lztYIZ1om8ml,67,0.396,0.803,4,-6.186,1,0.0487,0.0334,0,0.0688,0.286,116.705,304200,3
0Qrb3L8JgreLBW8g4qyan9,62,0.3,0.986,8,-3.022,1,0.107,0.000386,0.000136,0.0924,0.256,85.117,237360,4
1ak0S3NhwWrUgNlQhJ1412,57,0.774,0.684,1,-4.721,0,0.0408,0.0687,9.34e-05,0.0765,0.354,98.001,236827,4
3AA8xNhDC0MpqwkGX3EP5V,65,0.755,0.553,6,-9.449,0,0.107,0.0492,0.00607,0.0646,0.836,119.7,266600,4
1PRknVhZ6BsVX61MPrrVsV,63,0.218,0.921,7,-4.414,1,0.0602,0.00133,7.66e-06,0.0777,0.612,196.291,166733,4
4x3381mYJqptPqT6OKUfmu,60,0.426,0.881,4,-4.526,1,0.0404,0.00573,0.0693,0.389,0.259,139.986,247893,4
1NNDZc9BHaWe9JqIsPRlNV,63,0.831,0.713,7,-6.967,0,0.104,0.0678,0,0.0659,0.683,99.584,243467,4
3PJivN5BZ2ckFa22igIu4a,59,0.677,0.648,0,-4.4,1,0.0259,0.0987,0,0.554,0.448,116.128,260267,4
0y6DSMwFO6cLKN1XB85cGV,65,0.23,0.159,5,-16.315,1,0.0323,0.907,0.924,0.102,0.039,70.614,156880,4
1X1KDnhTnb28tpJlgOV3lD,59,0.751,0.568,5,-5.431,0,0.0872,0.136,0,0.0288,0.646,128.002,246720,4
5AmPClBlU5sK45i6kMSngt,56,0.626,0.539,9,-8.372,1,0.0288,0.58,0,0.309,0.539,113.702,128200,4
4XDBEoD6QFnzDY5oMmNVXN,60,0.295,0.789,1,-5.559,1,0.0702,0.000166,0.0898,0.0986,0.515,104.135,178960,4
052z2UsE2wPrHsBJ9tly0g,65,0.33,0.423,7,-10.504,0,0.0279,0.265,0.731,0.347,0.117,143.086,211500,4
71u5SjnkSQgzIt1UzHchbi,58,0.736,0.705,7,-6.231,1,0.24,0.0579,0,0.321,0.557,86.404,238840,4
3lqT89gv8p3PYwXtr3ODjv,57,0.736,0.666,1,-4.929,1,0.0337,0.0593,3.82e-05,0.107,0.224,89.824,226760,4
0WHOPmOuQKuu05k4g3UTvk,58,0.514,0.817,7,-6.489,1,0.05,0.0118,8.25e-06,0.346,0.734,186.765,280813,4
18ohWhzbMCynq5QJ68ifkW,61,0.81,0.724,4,-6.153,0,0.268,0.127,0,0.306,0.573,101.941,319600,4
5S0cvScXb33JVpjTiY9Ivi,56,0.798,0.48,0,-5.564,1,0.0276,0.247,0,0.237,0.643,108.241,255600,4
74yM27tz2XeITl03hqROUV,60,0.309,0.705,7,-9.459,1,0.123,0.0589,0.189,0.608,0.44,139.085,100009,4
60uesDF4UyLUs61FgiDkdp,64,0.903,0.61,10,-6.176,0,0.339,0.155,0,0.389,0.627,91.46,232533,4
6qvtiA4wQQliK6K7oRdovk,57,0.41,0.288,1,-13.295,1,0.0565,0.298,0.0264,0.0449,0.198,63.06,604973,3
2Ku6P1U8QkOQcLEXTRxygX,67,0.426,0.815,5,-6.174,1,0.231,0.528,0,0.129,0.715,171.844,202267,4
7BgUcOjSOlKJXASLgJ6bx1,58,0.724,0.416,5,-8.964,0,0.0841,0.365,0,0.0969,0.578,151.181,348893,4
3xVtc7PB4V3AqAfq4Iahli,61,0.878,0.595,11,-3.924,0,0.203,0.0146,6.8e-05,0.328,0.851,89.995,309760,4
1aHaTMzj8TmpRNnbRMwjxb,56,0.727,0.463,4,-8.567,0,0.186,0.0797,0,0.173,0.517,143.994,216947,5
1jRzdY7oUBOhrylNtiMtBD,58,0.914,0.607,7,-5.658,1,0.32,0.0626,0,0.0515,0.666,98.054,256973,4
29b2b96jozyD9GPCkOrVLs,62,0.665,0.782,6,-8.438,0,0.0307,0.12,4.19e-06,0.125,0.731,137.453,169000,4
6wOlzyu9hqu4Tjk0kPNv6e,56,0.666,0.966,7,-4.454,1,0.0581,0.000691,0,0.36,0.63,111.044,228907,4
0gcjc7Vt5xtcfmJgf6g2IO,74,0.461,0.448,7,-10.665,1,0.0246,0.161,1.18e-06,0.0811,0.418,173.86,256827,4
3j8EEMm9kbPLqByuaHmUmQ,59,0.603,0.782,2,-4.832,1,0.162,0.118,0,0.363,0.731,124.303,257893,5
1LnEW2Dx4pFZ4yZ4dXFY4f,57,0.84,0.591,8,-6.422,1,0.258,0.128,0,0.251,0.581,159.711,327933,4
7flXreohxgJdOnh6Kc4bx0,63,0.902,0.513,1,-10.029,1,0.305,0.0924,0,0.267,0.628,91.477,152373,4
1PmHkalaUHhh0fz23SBHDL,57,0.761,0.627,1,-5.554,1,0.0538,0.175,0,0.128,0.891,109.821,263227,4
2HoDr1yVksl19omOhc1zWy,62,0.725,0.737,4,-7.453,1,0.324,0.000633,0.00417,0.109,0.219,77.162,214067,4
5CeL9C3bsoe4yzYS1Qz8cw,69,0.693,0.875,7,-8.354,0,0.0315,0.00986,0,0.0601,0.899,120.048,259387,4
33Kxt0fCaltxIuIOzM7hfs,60,0.845,0.621,9,-4.381,1,0.0325,0.59,0,0.0902,0.965,97.962,185187,4
4rJtUMlnhJzlzlnxyoc3tb,56,0.688,0.26,2,-13.686,1,0.0349,0.984,0.0247,0.112,0.443,102.935,237867,4
5c1QJAiC3773EwiZLwHf5x,71,0.55,0.804,2,-5.218,1,0.0271,0.0148,4.33e-05,0.105,0.789,79.166,231667,4
4xfAVJL8R7mVYbDk8a9xOY,58,0.576,0.367,1,-14.785,1,0.03,0.432,2.24e-06,0.124,0.77,108.446,129333,4
6tVqTzprCpw19k5pVKWP3v,58,0.426,0.849,4,-6.676,0,0.0456,0.000432,0.0463,0.325,0.263,77.054,174133,4
0FrT8a39eo6siL1yIxVGTP,58,0.144,0.668,8,-6.622,1,0.048,0.00633,0.308,0.11,0.0362,89.64,453227,3
1zmvaeDthBdtthb4RgYr9a,55,0.612,0.663,1,-9.314,1,0.035,0.00931,0.0152,0.0637,0.558,100.178,336360,4
7tEoJKbYdIHBfn7tTIyjHW,59,0.913,0.7,11,-3.411,1,0.0589,0.0239,0,0.125,0.64,104.759,300267,4
49aUxrufliNDGj7MTm7pNU,54,0.717,0.402,1,-9.712,1,0.0316,0.0187,0.0113,0.0994,0.453,140.418,255733,4
