id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
4BXkf6yww23Vdju7E1fUrn,64,0.587,0.35,2,-10.954,1,0.0318,0.74,0,0.156,0.17,74.479,259453,4
33a2zTGZocgU9XVDDILHM3,76,0.745,0.994,2,-2.194,0,0.0497,0.0909,0.0546,0.0684,0.972,122.049,202827,4
4iYQUKxKwOOm6X2R7ALPix,62,0.606,0.497,1,-5.005,1,0.0278,0.361,0,0.106,0.18,125.059,228493,4
2GYHyAoLWpkxLVa4oYTVko,79,0.791,0.59,1,-9.206,0,0.0793,0.0994,0.00203,0.065,0.714,119.951,206067,4
3PY88239tYBnAv5LQoU2oY,62,0.657,0.785,3,-8.428,1,0.037,0.0301,4.62e-06,0.0927,0.769,127.987,273587,4
5UzU0qw21okODBNUnxptVo,62,0.879,0.567,7,-6.509,1,0.0588,0.186,0,0.622,0.948,112.473,193733,4
3pkzJjJXfdDjhpXx639MIH,62,0.68,0.849,1,-6.475,0,0.0376,0.0862,0.00013,0.174,0.536,111.969,243520,4
01ZepwW5W3Z4fwl4bzaHyY,61,0.493,0.843,8,-5.924,0,0.0707,0.00507,0,0.13,0.523,158.028,225747,4
3XQY8kDjI8LARMIC9xkxQk,63,0.611,0.66,11,-5.883,1,0.0839,0.198,0,0.365,0.583,71.544,246387,4
4KwttC1ZokLqillyhJgSe8,64,0.583,0.623,9,-8.495,0,0.0275,0.605,0.699,0.115,0.301,99.024,201789,4
2ythurkTtSiyfK7GprJoFW,61,0.516,0.917,11,-3.186,0,0.0827,0.0139,6.37e-06,0.36,0.635,145.821,217160,4
6XAA7T9VHcqKQSzjmXAJ8o,68,0.496,0.785,7,-3.472,1,0.306,0.0328,0,0.0941,0.357,170.02,318360,4
4u5xLMRN0dgKBFFN8FiNgv,74,0.676,0.91,9,-5.096,1,0.132,0.257,0,0.153,0.716,120.022,216787,4
4Zcz6saEkOII3PlXd9gN3o,67,0.609,0.679,0,-4.545,1,0.0312,0.243,0,0.199,0.487,122.034,215960,4
6ZFbXIJkuI1dVNWvzJzown,73,0.286,0.0968,7,-16.806,1,0.0323,0.178,0.696,0.0861,0.0395,62.881,275556,4
1WtTLtofvcjQM3sXSMkDdX,63,0.785,0.498,1,-6.977,1,0.0533,0.00248,1.23e-06,0.224,0.418,143.96,201587,4
7B2ETOSXeXPfWQl4gLjcat,62,0.684,0.715,6,-6.132,1,0.0336,0.159,0,0.181,0.564,96.018,214107,4
4EAhDuoqyRtV4WiuN49OUe,69,0.815,0.738,10,-5.142,1,0.127,0.545,0,0.0772,0.967,119.905,151213,4
1lOSxJNCLvWm2bYaTcTSmK,64,0.403,0.259,5,-11.371,1,0.166,0.829,1.61e-06,0.0451,0.473,69.283,190440,4
7CZiLgkiVHhFcDkI2Y4lZ4,62,0.445,0.631,11,-4.798,1,0.0304,0.129,0,0.0911,0.152,143.846,256440,4
6sQH5GFuqhvemSdP2oOfRi,63,0.837,0.42,8,-5.158,1,0.0629,0.177,0,0.356,0.143,123.157,236093,4
3lFGBrRWUxpTfhhq6lGBRw,65,0.711,0.803,0,-4.58,1,0.124,0.52,8.37e-06,0.0987,0.787,182.92,161907,4
0DQd0tWurMHUAv0cMnDELH,67,0.737,0.82,9,-2.085,1,0.0291,0.143,9.16e-05,0.129,0.914,127.998,205267,4
0aBKFfdyOD1Ttvgv0cfjjJ,71,0.551,0.893,7,-2.628,1,0.0543,0.00166,0,0.348,0.794,125.083,219987,4
4gK27JZrNyJ46T9iGXUXPF,65,0.809,0.868,2,-4.874,1,0.0593,0.427,1.98e-05,0.0742,0.933,115.907,181525,3
0BenZn1xELuxhb7Pjwyjxv,75,0.73,0.863,1,-5.082,1,0.154,0.0373,0,0.491,0.818,170.014,237973,4
4sHOAALFZiNa4wukjPSBpq,61,0.516,0.745,9,-5.674,1,0.0381,0.138,0,0.114,0.77,177.781,235147,4
7LrZ3SczM7zlUkVlhevPp2,61,0.64,0.6,11,-8.534,1,0.0318,0.0795,1.5e-06,0.106,0.593,84.969,172227,4
78844Rxxkl8STQUVbp4vXi,64,0.764,0.719,10,-6.939,0,0.0769,0.0613,0,0.0982,0.452,106.96,165911,4
40lKptao1hxVqA7fd1OOGp,64,0.509,0.778,11,-3.608,1,0.0295,0.00998,0,0.19,0.216,105.066,285160,4
06EgH8BdWW9QRrlI6ZVQhW,67,0.796,0.82,8,-3.094,1,0.0357,0.025,1.37e-05,0.0788,0.885,126.028,245640,4
3bdqdxoWXP3z0KuDt0o4Cn,63,0.273,0.973,1,-3.324,0,0.0807,0.000892,0,0.388,0.179,133.428,229120,4
5UmLoBLWWRnqGhPfVWRgGd,63,0.771,0.816,9,-5.755,0,0.031,0.328,0,0.136,0.798,130.017,182160,4
1T8PwF3JhIiWwBhun23RNe,68,0.6,0.624,8,-3.631,1,0.0334,0.385,0,0.125,0.529,90.036,226533,4
72hSmnleYTiiOo23q8ZJIS,64,0.509,0.646,11,-6.285,0,0.0365,0.00028,0.00468,0.0973,0.142,124.014,297460,4
7ElF5zxOwYP4qVSWVvse3W,72,0.607,0.934,3,-4.217,1,0.0314,0.0327,0,0.0909,0.568,122.01,201547,4
4e0UxWahq1WodcTzORiZCV,64,0.687,0.73,11,-5.772,1,0.105,0.0036,0.658,0.444,0.207,126.072,83067,4
5IOvmtSHxMrvM8flm50PjB,68,0.554,0.521,7,-4.672,1,0.0284,0.528,0,0.0862,0.489,138.06,231640,4
2iRfjwzPsooCskZrrlsgcC,63,0.777,0.948,7,-3.648,1,0.0479,0.127,5.36e-06,0.0708,0.973,142.359,231347,4
3RpCFxfsccNPDTWd3ALMaB,70,0.828,0.875,1,-4.27,1,0.0286,0.00825,0.539,0.0845,0.621,112.997,210347,4
4VDjyJjSmuly9xDI7zyMDK,60,0.589,0.542,10,-5.055,1,0.0228,0.208,0,0.0819,0.36,83.985,300493,3
0QkWubamAKEvvcOTriSKX3,60,0.835,0.609,9,-5.636,1,0.0336,0.0201,1.28e-06,0.107,0.781,130.154,236093,4
14QX1ckbDIhqetvu5VZ3cP,74,0.293,0.394,9,-9.581,1,0.0299,0.691,0.382,0.157,0.0384,80.168,335147,4
4veeNpXDK1YRHMTJ1Cppsg,65,0.607,0.804,9,-5.209,0,0.0296,0.00116,0,0.159,0.469,139.983,404387,4
3n9ABQpqK6EgaOPEtfzD4I,64,0.523,0.616,4,-6.167,1,0.0566,0.844,0,0.936,0.703,85.531,152893,4
3MGJF1CDFGfjXESL2Heva0,65,0.565,0.646,7,-4.749,1,0.0335,0.0412,0,0.362,0.481,91.973,213413,4
0aPZbnkMoWJaJ5CNVLCj8S,71,0.552,0.603,8,-5.71,1,0.0334,0.199,0,0.151,0.231,139.908,232720,4
17tDv8WA8IhqE8qzuQn707,62,0.682,0.889,0,-4.166,1,0.0804,0.00564,0,0.36,0.827,138.021,192440,4
5JBH2osD5Y5AneMKPOfY1s,60,0.539,0.96,5,-3.484,1,0.0535,0.00064,0.000899,0.113,0.471,99.135,205680,4
6hPSal3ragmfUt1I5mKZjn,61,0.614,0.785,6,-8.224,0,0.0673,0.547,0.844,0.348,0.853,180.036,210587,4
2cIDetbjLPkhYf4r7z86WH,78,0.797,0.41,9,-5.777,0,0.032,0.158,0,0.0552,0.789,83.963,245056,4
4MKzCHlZvkwJOQRNkdw4zq,60,0.809,0.562,11,-7.694,0,0.0534,0.0816,0.000418,0.105,0.798,130.003,194347,4
1SssFw74DdHVjRa6ADggdD,73,0.787,0.728,0,-7.705,1,0.218,0.0124,0,0.157,0.94,173.026,227067,4
2Msuiqt9sZojSKLVZcJp1l,62,0.964,0.785,7,-2.222,0,0.224,0.113,5.39e-06,0.0563,0.524,122.997,362693,4
60OKW0mZiPFHVpHl3eHueg,60,0.448,0.84,1,-3.939,0,0.0362,0.0012,0,0.0891,0.234,157.975,215840,4
7g13jf3zqlP5S68Voo5v9m,60,0.573,0.926,6,-6.045,1,0.0342,0.00202,0.0117,0.127,0.219,117.047,278080,4
6Iocm6VMu6bVNYwiDoyQFW,69,0.392,0.839,7,-1.921,1,0.193,0.158,0,0.3,0.232,168.001,238693,4
4ImIJRZNJhNQLLdUFSYJoS,66,0.649,0.896,10,-2.704,0,0.056,0.000319,1.19e-05,0.102,0.924,90.009,278707,4
6iBWazas8QsDtBnjlXkrXk,59,0.673,0.902,10,-4.886,1,0.0553,0.0164,0.0145,0.269,0.704,97.007,225133,4
3HBZIY3FVzXu6YjhExNqWe,62,0.427,0.499,0,-6.213,0,0.0601,0.392,0,0.389,0.338,82.523,181533,4
36QG29bbGuJkxNgzY6o9Mu,61,0.215,0.911,9,-4.715,1,0.0394,6.07e-05,3.47e-06,0.183,0.47,183.535,315453,4
35Dofxo9smHVxmFQbhYIAT,59,0.778,0.776,9,-5.359,1,0.0362,0.0338,0.0216,0.0772,0.361,127.049,247615,4
3RBluWmSoG2pGA1OePzGJI,59,0.543,0.818,4,-3.611,1,0.0398,0.00478,0.000368,0.0357,0.683,139.898,265667,4
3rCNmRonlHN1TXQLcG3dSk,65,0.449,0.813,8,-5.478,1,0.129,0.00142,0.000172,0.106,0.452,177.962,327787,4
7Hr1Ignop7cymbE3FbOtXa,66,0.286,0.703,4,-4.491,0,0.0348,0.00847,7.39e-05,0.142,0.259,151.297,326813,4
2Im64pIz6m0EJKdUe6eZ8r,64,0.608,0.746,5,-5.249,0,0.184,0.115,0.0087,0.427,0.277,117.072,256587,4
454JIJlQ8GvrCoBvSfq3KA,59,0.409,0.765,11,-5.696,1,0.0412,0.0249,6.16e-06,0.104,0.5,83.093,214827,4
0umDVf77ygI5RiVp9OvNDj,68,0.365,0.606,1,-7.174,0,0.0415,0.00757,0.052,0.103,0.191,114.995,250533,4
3VA8T3rNy5V24AXxNK5u9E,61,0.676,0.762,1,-4.172,1,0.0351,0.461,0,0.0574,0.81,119.003,207493,4
4KKuTZghPZvjDoMBIIR2g1,65,0.724,0.591,0,-5.277,1,0.0342,0.133,7.46e-05,0.2,0.963,135.144,200400,4
42k1KeBehAd83lrGt1okiC,71,0.8,0.692,9,-5.57,0,0.0614,0.342,1.92e-06,0.0554,0.917,112.002,183693,4
6TdjL9oRhA9YuddwXZkw1B,61,0.532,0.934,6,-3.582,0,0.317,0.177,0,0.685,0.613,177.795,321413,4
4AwgFDiynuu52p5xtpRlNG,63,0.757,0.666,4,-5.387,0,0.1,0.0418,0.0146,0.025,0.968,97.414,233718,4
2SEsRxNSXidnMOZoTEzX1k,59,0.359,0.784,7,-4.404,1,0.0438,0.0181,2.72e-05,0.0989,0.444,78.494,202467,4
0j55p8YRAPG8yajtNyjt6A,69,0.69,0.621,8,-3.583,1,0.06,0.321,2.81e-05,0.0884,0.497,66.858,233253,3
6dU5RxthbuaN31bRbEDlNw,59,0.641,0.582,4,-6.554,1,0.0483,0.127,0.00632,0.354,0.725,181.039,203773,4
6njppEOeoUxbEx1BAXsF8p,62,0.476,0.923,0,-3.905,0,0.101,0.012,0.0157,0.165,0.373,147.935,204200,4
1DBY6dR3WJY10KGtZxVGua,63,0.603,0.645,10,-3.956,1,0.032,0.223,0,0.23,0.656,127.592,163800,3
2nZ33CKRbgpJQJJQKHuGXb,66,0.537,0.893,0,-5.459,1,0.0893,0.00252,0.0211,0.0636,0.499,183.78,227213,4
4WnY4W5KrqglCdIus8X9Bo,58,0.49,0.716,4,-6.681,1,0.0441,0.022,0.00048,0.0526,0.288,74.988,286520,4
24DefNCFiWTP8OjYWiXuYe,59,0.709,0.599,7,-3.734,1,0.0304,0.095,0,0.0973,0.735,118.975,240760,4
3BXe9ZWHc05Ejzo51NuQVG,58,0.577,0.735,1,-5.425,0,0.0288,0.000305,5.98e-06,0.339,0.324,130.055,203760,4
4cyYC67XY3weSVmSLdKLP8,71,0.43,0.886,0,-5.811,1,0.0828,0.0449,0,0.0879,0.808,187.38,292160,3
4rdE7Rtddm0BXwj6RBFSxL,60,0.615,0.41,11,-12.057,1,0.0313,0.735,4.52e-05,0.103,0.274,128.855,300453,4
2cmRpmO04TLaKPzmAzySYZ,62,0.739,0.611,11,-9.829,1,0.0622,0.00557,0.725,0.04,0.794,98.004,536471,4
3l4cnZdtNbVZgV3ICYh1Ni,58,0.482,0.844,7,-4.488,1,0.0336,0.00631,0,0.189,0.81,174.963,225920,4
7vWFaMq63AwkFDhS2OAg5u,71,0.816,0.813,6,-7.798,0,0.0664,0.0662,2.77e-06,0.602,0.436,127.979,307640,4
0nCZDQrlWA149QdGTdlsFU,58,0.346,0.61,0,-5.818,1,0.15,0.198,0,0.117,0.235,68.552,207573,4
5jdGLLEA1e85jy9VYdggoP,61,0.643,0.693,1,-5.645,0,0.0946,0.00595,0.000118,0.0726,0.083,140.0,236931,4
51HpNM8RKewP5PAuBLqXwy,59,0.47,0.948,10,-3.708,1,0.0539,0.000773,0.000373,0.0916,0.716,82.491,197453,4
2QTDuJIGKUjR7E2Q6KupIh,66,0.259,0.583,2,-9.489,1,0.0418,0.0249,0.978,0.328,0.24,111.153,156307,4
5ZiTzbMB53mIiP3I4uQCmt,62,0.671,0.867,0,-5.194,0,0.0503,0.0882,3.29e-05,0.119,0.698,132.01,268747,4
4JyacVQ1oCFXpnZkDuH5x4,67,0.747,0.716,6,-6.037,1,0.0694,0.295,0,0.0868,0.385,100.863,271693,4
2ISUiwj8xXqHeUFcen0AIU,61,0.863,0.667,0,-3.891,1,0.0508,0.0154,0.000341,0.125,0.892,120.011,208867,4
2r6DdaSbkbwoPzuK6NjLPn,66,0.63,0.91,11,-2.919,0,0.144,0.0287,0,0.196,0.743,116.98,168213,4
454h9zAIuTe1eJyw9iTnj4,60,0.479,0.906,0,-4.03,0,0.188,0.0406,0,0.051,0.536,155.887,266987,4
3SwlakM6VX47IwG0Wll5ek,58,0.807,0.97,10,-6.056,0,0.0477,0.0536,6.6e-05,0.149,0.876,114.297,242373,4
2Xh7dyCHCErCv3PmdVEGw4,70,0.834,0.823,0,-4.918,1,0.114,0.062,0,0.185,0.763,133.039,170600,4
6VQ2fI8goSX8mpSvytXkXR,71,0.527,0.715,5,-8.309,0,0.0398,0.552,0.00622,0.085,0.904,93.979,308693,4
0ultN7TRlSdYf7dD37szrT,66,0.657,0.679,10,-4.266,1,0.266,0.415,0,0.338,0.904,164.824,149360,3
2cLvZokGgikrGmY6XIzztS,62,0.578,0.938,2,-3.163,0,0.0462,0.000807,0,0.229,0.594,112.031,176400,4
4rwpZEcnalkuhPyGkEdhu0,60,0.523,0.944,7,-3.581,0,0.0837,0.00336,0.557,0.119,0.324,139.997,243354,4
12oxsGACfwMozi4nK9noGQ,67,0.543,0.705,11,-5.779,1,0.0296,0.00251,0.0341,0.21,0.163,119.942,242293,4
6IUiqtI8tE49sqGbmtrNd8,60,0.626,0.52,9,-8.077,0,0.0892,0.175,0,0.13,0.257,77.468,281293,4
6GgPsuz0HEO0nrO2T0QhDv,60,0.76,0.595,1,-6.366,1,0.0391,0.00544,0,0.241,0.361,131.497,263773,4
0t7kjpVLgOYITrSfFCoBEA,67,0.756,0.93,1,-1.082,0,0.0274,0.281,0,0.11,0.737,99.988,201160,4
7iLY7fJbcWWIvXRbKZX0AY,63,0.611,0.873,7,-4.456,0,0.0651,0.131,0,0.372,0.955,147.001,199002,4
3d8PDk3B4am5c6TsUCznUW,58,0.59,0.434,9,-9.298,0,0.069,0.411,0,0.0979,0.399,119.905,419307,4
1Uy7p71RYE0uRvA6Kirr3O,70,0.581,0.43,4,-4.817,0,0.0333,0.7,0,0.12,0.609,81.969,237640,4
1V4Bq9kYHMk9yILUp5z3o3,58,0.487,0.961,4,-4.139,1,0.132,0.0415,1.15e-06,0.553,0.323,170.005,231680,4
2mei1NCzlPpkh98PzEqc4N,65,0.204,0.0228,0,-16.438,1,0.0446,0.958,0.945,0.114,0.0676,70.874,117818,5
1AguHaKOuggrVTebp7cZEI,69,0.799,0.783,1,-3.896,0,0.0322,0.0346,0.0186,0.0757,0.586,127.041,184573,4
4s7DK08ZqqU5EnjvQ6Vlle,60,0.697,0.919,7,-3.867,1,0.0792,0.432,0.0206,0.0882,0.683,179.988,232227,4
1nrXPF5szKZhHr0iANiPcS,61,0.55,0.332,1,-10.683,1,0.175,0.826,0,0.206,0.552,110.539,98320,3
4ozBdncjTFpDqzpREZ4LR4,59,0.486,0.9,10,-6.482,1,0.0768,0.000573,0.000314,0.571,0.533,130.0,244456,4
2GtaNlidzvK3hY78kCdsHa,60,0.673,0.403,8,-9.809,0,0.0273,0.829,0.829,0.272,0.54,140.986,260200,4
1r0XfrhdG6bsiS4oe1QM96,59,0.629,0.806,2,-5.264,0,0.0442,0.0102,1.72e-05,0.112,0.409,119.966,234333,4
780W6YW5HFANQLR77Owern,61,0.386,0.175,5,-12.038,1,0.043,0.984,0,0.0868,0.235,67.195,183440,4
1nCSr7oGeUv7sUEoYuAJFF,61,0.558,0.314,2,-10.623,1,0.0295,0.709,0.000319,0.193,0.267,125.59,271280,4
6K07Ahf6V7CAQn0ikrOztl,63,0.64,0.754,1,-5.873,0,0.283,0.255,0,0.63,0.584,87.15,397667,4
2SUpC3UgKwLVOS2FtZif9N,62,0.452,0.788,7,-5.712,1,0.0326,0.00283,0.000116,0.441,0.793,126.739,322093,4
4KykoaJQ5UxjCpp3lYkvTE,62,0.691,0.828,1,-3.909,0,0.0749,0.113,0,0.358,0.678,75.519,229384,4
2OmiwB4h9a9sATzzrTQ7nP,57,0.745,0.767,7,-4.829,1,0.287,0.196,0,0.467,0.699,139.871,307015,4
2LPylucYoLXRY9dGaUXYlg,61,0.815,0.712,7,-6.9,1,0.0402,0.289,0.0203,0.21,0.882,132.59,185560,4
2PJhATOD9dWsevezmfjoMA,64,0.809,0.668,7,-6.936,1,0.219,0.678,0.0147,0.0865,0.636,119.976,300000,4
0Q10r6aIqGqeUdl6tY8wc7,60,0.666,0.873,9,-5.072,0,0.0273,0.0246,2.6e-06,0.0543,0.945,114.006,206493,4
0cNJ3huiV99wvUN1tmQLTL,58,0.652,0.671,4,-5.376,0,0.315,0.00402,2.89e-05,0.598,0.518,159.963,208387,4
0eUzRaG60gimqQJ02oSUnH,61,0.809,0.947,10,-2.868,1,0.311,0.518,0,0.345,0.443,112.377,276173,4
3FrX3mx8qq7SZX2NYbzDoj,58,0.675,0.601,11,-4.733,0,0.116,0.00372,0,0.0458,0.931,127.938,201040,4
6bNB5gxFX6Q87DbQWb8OWZ,69,0.758,0.871,2,-6.408,1,0.147,0.0062,0,0.0663,0.753,126.994,202627,4
5MyEACD2kRFeh231Z6FkdE,56,0.894,0.65,10,-4.956,0,0.117,0.00248,0.00869,0.057,0.787,87.982,292160,4
7v0hKO3RYhEXt2EPXf4AOS,57,0.667,0.734,6,-6.064,0,0.119,0.0386,0,0.108,0.704,128.318,210360,4
3sl4dcqSwxHVnLfqwF2jly,60,0.666,0.975,3,-3.47,1,0.0345,0.0135,0.000925,0.105,0.452,128.005,191388,4
7iuU9NU6rhcWNYJ1KjylTO,59,0.314,0.644,1,-4.646,1,0.0345,0.0266,0,0.108,0.27,198.063,228800,4
3fRIuTih8bzc0vtY9fHhvF,74,0.779,0.796,2,-6.675,1,0.0434,0.701,3.99e-05,0.0636,0.938,104.947,279320,4
74HYrIbnpc2xKCTenv5qKM,60,0.643,0.535,0,-6.795,0,0.0941,0.648,0.00213,0.0766,0.564,82.193,289720,4
74tQaH4CxM5Rs9BzerEbHr,63,0.513,0.496,11,-6.049,1,0.0511,0.46,0,0.106,0.676,113.072,186893,4
4zy1s9GnxWsNzZp1688euA,72,0.891,0.809,0,-5.753,1,0.0756,0.0407,0.136,0.0743,0.967,126.023,147480,4
27OazZsnF6N1Hp75pCmBNI,57,0.655,0.624,11,-5.795,1,0.0528,0.161,4.09e-06,0.158,0.578,162.167,224253,4
5RJ6UcbfdyH9zA57IAK9vO,64,0.812,0.665,8,-5.362,1,0.0533,0.583,0,0.151,0.959,122.581,145493,3
60c0p6GGnuwdKcQnmuM2zC,64,0.418,0.721,8,-2.736,1,0.0383,0.0486,0,0.0984,0.233,144.063,233333,4
1Agu4u8a8Qm28zq5JtwaVv,70,0.383,0.482,0,-4.979,1,0.0286,0.458,0.00381,0.121,0.181,143.916,228920,4
4h0EXpatqJImv4VRgvX6po,57,0.371,0.341,10,-9.475,1,0.0319,0.57,3.09e-05,0.101,0.196,89.038,367133,1
65PXVu64xyXCpKczg4K9Cz,61,0.507,0.569,5,-5.379,1,0.0901,0.384,0,0.146,0.968,185.619,156920,3
35tzV4obq7W6oOWjpDmbAG,57,0.588,0.723,9,-5.351,1,0.0271,0.55,0.0609,0.391,0.888,133.812,219520,4
5LZ0ZCRXrklIpnzn4Tcyde,57,0.546,0.87,4,-5.107,0,0.114,0.103,0,0.111,0.071,156.145,213813,4
7k0ahlHosIWblaaIsEqJ8M,56,0.501,0.523,2,-6.906,1,0.0324,0.582,0,0.122,0.24,156.108,235253,4
2R3heksil8zmzSFUwYQIPC,69,0.511,0.903,7,-5.523,0,0.0306,0.12,0.515,0.431,0.332,109.958,251107,4
1T1C9VVQ1lb60WxWZx7KoG,57,0.557,0.406,4,-7.083,1,0.0278,0.742,0,0.113,0.222,131.96,227760,4
2qWPIc4TfXwTzw8cTNxgoI,65,0.64,0.393,7,-4.333,1,0.0316,0.308,0.0129,0.0593,0.751,105.605,174360,4
58rgceeiYu1wFneDP2j5LJ,64,0.74,0.849,3,-3.171,1,0.113,0.524,0,0.0911,0.964,165.91,144147,3
635K4hTo5J8d7q8qhfcTMH,58,0.473,0.976,4,-4.498,0,0.13,0.00247,0.00329,0.649,0.0618,105.043,307787,4
3lSOZb5rruEnFbe9xWELF6,66,0.348,0.169,1,-18.45,1,0.0413,0.959,0.889,0.1,0.107,138.877,111443,3
28M2gifMU282QBM3fKajIS,56,0.436,0.95,5,-2.627,1,0.057,0.0826,1.08e-06,0.149,0.352,162.088,242080,4
41KPpw0EZCytxNkmEMJVgr,62,0.802,0.781,0,-6.564,1,0.0368,0.0075,0.825,0.147,0.622,125.026,169920,4
7hZuICN5eaCuQyp443RCt6,56,0.589,0.47,4,-5.32,1,0.028,0.166,1.45e-06,0.112,0.102,119.386,403920,3
6o8ELmIvIxADEZnRWmDjjM,63,0.775,0.552,2,-5.271,0,0.0326,0.682,0,0.143,0.517,111.929,245533,4
5iItYl3Q6wCnKVfpK1uNVf,65,0.619,0.686,6,-6.125,0,0.0265,0.0565,0.0237,0.142,0.538,117.777,315027,4
75VVIB2x1h6BfxD2PqOO57,61,0.366,0.0279,11,-22.55,1,0.0461,0.92,0,0.109,0.35,167.751,54440,3
6kblAEj0T0312fv5QWsXzo,60,0.761,0.637,7,-8.169,1,0.0268,0.439,0.0082,0.102,0.656,125.115,235387,4
32fmQsWSAaDas2MJRyMSGG,61,0.869,0.7,2,-4.966,1,0.0419,0.0571,0.414,0.0691,0.983,103.983,198040,4
2ZhswJTKMkNNTAjrTmPhOJ,61,0.417,0.976,2,-4.696,0,0.0665,0.000351,0.000117,0.074,0.463,186.081,255840,4
5RhxBpoCwX2vLBcSJzYa5j,60,0.545,0.686,10,-4.081,1,0.0665,0.00265,0,0.477,0.486,127.996,186493,4
50Jd7tX7dMu79Oknn7sXSW,71,0.504,0.311,11,-10.594,1,0.046,0.549,1.31e-06,0.19,0.466,207.019,257091,3
25G8NNFBnjXgWCGtyPa1Ax,58,0.912,0.673,2,-8.91,1,0.109,0.0995,0,0.103,0.123,120.157,228160,4
1KcECJIr0lCMA30DO8VTlv,62,0.716,0.454,8,-7.367,1,0.0391,0.415,0.000223,0.076,0.464,86.002,214360,4
4EndPA8b6FDWYp1RgsnLEB,62,0.419,0.581,10,-5.964,0,0.0688,0.306,6.3e-05,0.11,0.636,80.305,469867,1
5PtEpuVX03k9bOUwilL5EO,62,0.473,0.883,6,-3.65,1,0.047,0.00201,0.000967,0.142,0.164,115.048,238133,4
15AbuFJdFrbINydSMSqVhV,71,0.464,0.536,1,-8.372,0,0.0472,0.159,0,0.0969,0.252,145.772,258533,4
1I7JVzjG70FM9NrgSY5von,57,0.257,0.921,9,-5.907,0,0.302,0.506,5.57e-06,0.139,0.318,189.53,206400,4
697zIbTO0LMhupzGblYREm,61,0.619,0.937,1,-5.835,1,0.355,0.16,0,0.17,0.677,93.294,249773,4
2tP2rytUFVm6lhCznfLbv6,55,0.799,0.416,7,-9.547,1,0.0428,0.00765,2.07e-06,0.122,0.818,125.01,240760,4
2TNPagu8Z4zvDOpmnktF00,62,0.549,0.969,1,-2.763,1,0.049,1.16e-05,0.106,0.104,0.348,101.055,204827,4
4H1aZMAqnzICsnFVDf6Lxc,57,0.848,0.463,7,-9.009,1,0.0854,0.378,0,0.103,0.948,133.0,218240,4
2kUkZRk6U2GaJq0z5SsKWz,59,0.38,0.965,4,-3.442,1,0.0971,9.33e-05,0,0.371,0.566,160.061,206360,4
7eensGADN6jTkmrtPPFcBO,69,0.852,0.292,4,-6.724,1,0.048,0.632,1.11e-06,0.114,0.954,140.006,194627,4
4OQq1bcP12GQQXJNupxqfR,66,0.595,0.83,4,-3.836,0,0.0379,0.046,0,0.361,0.494,139.922,254347,4
7aAEJfIzJUUSRXQNz2JzfO,58,0.516,0.708,9,-4.465,0,0.0253,0.0494,4.6e-06,0.243,0.33,89.938,289067,3
6LUfuyLgvgqrykiTE6sJHY,64,0.686,0.751,10,-5.747,0,0.0604,0.00604,0.000849,0.0979,0.851,100.222,270520,4
5fF0fb0VFihGDHFshDLi2Z,71,0.826,0.439,0,-6.895,1,0.0339,0.782,0,0.107,0.803,124.758,188373,4
6T2y5WeZ71xB2N5OcvVkBI,71,0.662,0.556,8,-4.462,1,0.0314,0.482,1.58e-06,0.324,0.614,143.295,184560,3
4aPRuTsiG7B4owTTF8Dm3U,57,0.486,0.839,10,-4.5,1,0.158,0.327,0,0.048,0.398,165.948,296227,4
2rQyI7A1yTvTXJ9J4qFmmN,58,0.448,0.824,2,-5.508,1,0.0478,0.294,3.81e-05,0.662,0.463,185.217,206720,4
2E1RGgFtr1X4H6glXOtABo,62,0.665,0.848,10,-4.926,1,0.0386,0.0148,0.000118,0.1,0.196,119.897,212920,4
2EdZIRMxTX4lfbGzLLRh8f,58,0.494,0.989,7,-4.369,1,0.174,0.000133,1.61e-06,0.571,0.161,140.017,147627,4
0jkGkwy510cvhy0jYPFme4,62,0.239,0.614,4,-9.819,1,0.0773,0.0904,0.403,0.129,0.47,155.658,140413,3
0iWCpaSaiIZVPSqjZ9YB5L,57,0.516,0.888,2,-4.715,0,0.0417,0.00726,0,0.121,0.327,114.028,241640,4
0qeKzbUsW0V4ZWRJrHNiD3,70,0.781,0.722,7,-8.376,1,0.0667,0.236,0.000398,0.077,0.533,87.858,229375,4
6oo0HD3mrcYtzApYeYsS4L,64,0.706,0.757,7,-7.543,0,0.0323,0.494,7.63e-05,0.116,0.69,120.967,279067,4
18vVJsD68uh386vlZWwO3d,56,0.531,0.771,4,-6.162,1,0.0468,0.0735,0,0.17,0.617,159.973,224333,4
5I0SHuT00cgXe7F2MUzEyH,63,0.732,0.87,0,-2.252,1,0.0595,0.536,0,0.177,0.962,118.034,187280,3
7bNX2Fgb4MjPrYbkHaCNwV,57,0.709,0.654,5,-7.753,1,0.0267,0.106,0,0.277,0.488,119.989,207587,4
2auNjgM4xIOANxtZT4Xe9z,74,0.434,0.758,9,-4.807,0,0.312,0.597,2.93e-06,0.248,0.473,178.589,244062,4
0H7ROR8cZTsh6YUgnlqjM2,57,0.32,0.723,11,-6.164,0,0.0617,0.45,0.0166,0.131,0.58,175.331,374440,4
5gZ8nTiDCrI6IIk447z04i,58,0.551,0.976,10,-2.796,1,0.0647,0.00257,0.000191,0.328,0.826,139.995,167813,4
