id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1fLlRApgzxWweF1JTf8yM5,76,0.655,0.885,7,-4.116,1,0.0438,0.00117,0.000473,0.0448,0.938,100.088,189293,4
38YgZVHPWOWsKrsCXz6JyP,69,0.672,0.623,9,-5.699,1,0.0297,0.241,0,0.0848,0.617,92.018,215173,4
3z1PqYwMtct2Dm4R9lhWnT,67,0.333,0.907,0,-3.191,1,0.0959,0.153,0,0.395,0.353,187.826,191693,4
3VA4sjTMSTTF02hFGmlpJh,66,0.631,0.793,1,-4.086,0,0.0468,0.000218,5.65e-05,0.0976,0.648,136.96,189373,4
2HWWNoWEEEECwZhAiLg7ib,74,0.764,0.751,8,-3.74,1,0.0703,0.00554,0.000237,0.164,0.418,91.977,199853,4
3wKKkGVn7cVSfgPeYYIiXG,72,0.729,0.658,10,-3.386,0,0.225,0.0506,0,0.0693,0.551,140.043,250667,3
0wbDgMuAoy7O7pL3a69uZx,77,0.975,0.711,8,-3.904,1,0.0632,0.168,0.000552,0.0799,0.815,110.621,234027,4
7fGODUqa0gtkb72oBVCgCD,79,0.76,0.9,5,-4.782,1,0.0668,0.0715,0,0.221,0.761,100.046,209493,4
4ns1XFP3W5JPyzvnAjMdHD,66,0.675,0.68,4,-5.01,0,0.256,0.0655,0,0.354,0.845,155.698,259040,4
3AqPL1n1wKc5DVFFnYuJhp,68,0.264,0.128,9,-15.443,1,0.034,0.885,0.352,0.105,0.0774,148.499,370667,4
1oagRT7LfpVlNJN6FSZDGp,71,0.435,0.887,9,-4.07,1,0.0636,0.000747,0,0.0327,0.408,199.935,212040,4
45i70K1PefHafKui2WxH0M,71,0.512,0.525,5,-7.152,1,0.0429,0.672,1.66e-05,0.112,0.337,128.054,197080,4
3AjyOYxBv8bByfBtG5o9dP,70,0.692,0.911,9,-5.098,0,0.177,0.015,7.71e-05,0.112,0.8,138.975,190453,4
1zzxoZVylsna2BQB65Ppcb,73,0.761,0.899,10,-3.09,0,0.183,0.0135,0,0.0719,0.673,95.027,217587,4
7zAt4tdL44D3VuzsvM0N8n,73,0.487,0.949,2,-4.217,0,0.0798,0.000429,2.91e-05,0.231,0.406,110.02,352427,4
6Tsu3OsuMz4KEGKbOYd6A0,72,0.895,0.694,9,-4.384,1,0.275,0.176,0,0.292,0.632,93.944,230000,4
5Lgcn7u07bHuqbOtXkN62u,75,0.662,0.693,3,-4.298,1,0.0698,0.134,0,0.145,0.655,86.009,252120,4
1jUA4rb6ZCv4gby4YU53xq,72,0.466,0.759,8,-4.978,0,0.199,0.0521,0,0.0587,0.328,160.033,264373,4
5k3VjTwIsOjQ2woGz3Yx71,69,0.699,0.699,8,-5.564,0,0.0737,0.358,0,0.0912,0.611,94.977,206413,4
3e2KBwxibC1rq4bA5TNKW2,66,0.573,0.897,1,-3.549,1,0.0553,0.00473,0,0.278,0.463,126.034,210653,4
1Y4ZdPOOgCUhBcKZOrUFiS,66,0.619,0.87,2,-4.956,1,0.501,0.41,1.37e-06,0.0571,0.94,188.772,219773,4
0wDEs6WvqDHq4XJZC0dHhO,72,0.932,0.772,0,-3.599,1,0.0369,0.225,3.24e-06,0.176,0.863,135.063,307200,4
4QdX6pmNnJ5cleufWQIr5D,64,0.735,0.826,1,-4.902,1,0.0349,0.00101,0.129,0.197,0.74,132.964,212280,4
5Qv2Nby1xTr9pQyjkrc94J,71,0.67,0.478,4,-8.689,0,0.0355,0.531,0.428,0.138,0.0997,88.014,228747,4
2qLSXZuIHMsKydCEFDchc3,65,0.729,0.581,10,-7.091,0,0.0304,0.531,1.09e-06,0.102,0.352,93.997,181640,4
6j5LtifAnuTjTYvml61yFZ,76,0.73,0.341,3,-8.521,1,0.0578,0.654,0.000181,0.0926,0.822,100.558,173080,3
6IwKcFdiRQZOWeYNhUiWIv,74,0.644,0.549,1,-5.415,0,0.0285,0.0209,8.85e-06,0.134,0.167,90.04,253813,4
0mZ5GyrHG908lqrHaTw4hi,73,0.641,0.552,1,-5.423,0,0.0283,0.027,4.63e-06,0.148,0.152,90.098,254524,4
63BcfK6YAzJYeISaTPr6IO,72,0.765,0.671,9,-5.249,0,0.278,0.344,0,0.0506,0.798,84.5,249867,4
53BZ6XygAoubR5DU5w38Vq,70,0.724,0.853,11,-3.895,0,0.283,0.0164,0,0.65,0.775,170.51,332733,4
5axOkQnmQmwtjr4bv1Xt7i,68,0.578,0.937,5,-3.926,1,0.0724,0.000963,2.25e-06,0.4,0.769,137.937,239827,4
2dRPQFwPqAmc42mDRnsDQu,65,0.624,0.805,9,-2.632,1,0.029,0.0466,0,0.328,0.77,123.991,212173,4
4OkPamOn5GofkOQu64Z4eR,64,0.637,0.973,9,-3.386,1,0.112,0.000413,2.23e-05,0.104,0.8,150.223,160640,4
5619Ojc6t9evEEs3B7Drhe,69,0.618,0.955,4,-3.836,1,0.0798,0.00221,3.09e-06,0.486,0.79,150.034,179947,4
7dltD9eEX7X1zk8JJ9BS0e,68,0.572,0.822,11,-6.015,0,0.361,0.207,0,0.359,0.472,94.812,289000,4
3IXRdLsQib8m0hBbQpe7T8,66,0.509,0.922,9,-2.823,0,0.031,0.0219,0.00117,0.496,0.645,92.5,218787,4
35YyxFpE0ZTOoqFx5bADW8,70,0.516,0.342,4,-9.785,1,0.0342,0.832,0.579,0.0857,0.167,128.378,255387,3
6D1CstH1YvzNN8cPd9ay9Q,63,0.836,0.906,1,-2.902,1,0.279,0.000426,0,0.227,0.718,165.091,272347,4
6RX5iL93VZ5fKmyvNXvF1r,72,0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.509,175.868,227853,4
0x1LCpY9Rgeq97VPajm81B,63,0.644,0.725,11,-4.618,1,0.0701,0.0112,0,0.146,0.584,77.977,222053,4
2a03afRiyAbNAleOByVju4,65,0.822,0.905,5,-4.032,0,0.241,0.123,0,0.0496,0.674,128.014,209533,4
05qCCJQJiOwvPQBb7akf1R,66,0.426,0.868,1,-3.702,1,0.047,6.54e-05,0,0.0723,0.402,149.042,216000,4
1fEGtTZjrjJW8eUeewnNJR,70,0.369,0.403,3,-7.996,1,0.0259,0.827,0.0541,0.106,0.177,154.899,241917,3
3ItzRpwvKtkDSNdRSjXu7Z,63,0.512,0.817,7,-3.154,1,0.142,0.0505,0,0.0775,0.552,154.607,215173,4
11dxtPJKR4E0wlSr0A0t47,66,0.572,0.89,6,-4.139,0,0.039,0.00082,0.00937,0.564,0.765,158.038,219773,4
3LN41NUdHkyNqQhi9gExMm,67,0.84,0.571,10,-7.421,1,0.0797,0.16,0,0.406,0.617,116.59,188493,4
0qCQg5TkfBfkTsQP3IhAmC,64,0.387,0.499,7,-10.207,1,0.0259,0.0029,0.00373,0.0695,0.333,111.032,379160,4
0gbLfFlEyVHiKzlZIb0gce,63,0.566,0.906,0,-5.092,1,0.0642,0.00452,0,0.21,0.787,83.0,212253,4
47TQjzeG4KI0XWWb0wkbri,66,0.416,0.827,4,-5.177,1,0.0384,0.00428,0.000242,0.277,0.87,169.902,236712,4
3mx8WfEOjeUB1a0fpFxQmi,69,0.911,0.569,1,-7.588,0,0.0559,0.0769,0.000294,0.073,0.83,129.99,246640,4
7Efs0OIW6zgQyH7ehKZYpN,64,0.5,0.665,8,-7.157,1,0.0355,0.0237,6.41e-05,0.0994,0.32,154.997,224960,4
3djNBlI7xOggg7pnsOLaNm,63,0.761,0.847,7,-3.068,1,0.0417,0.0292,2.26e-06,0.39,0.765,91.519,284480,4
3wkNK8tJZ2stygNJm8RCRD,64,0.723,0.322,8,-9.702,1,0.0341,0.014,0,0.119,0.0406,90.063,267867,4
2LMq1O0NiqGhPOlXo3McYQ,67,0.417,0.63,9,-7.24,1,0.0898,0.0209,0.0134,0.0543,0.341,94.214,254533,4
0tuyEYTaqLxE41yGHSsXjy,63,0.737,0.615,3,-3.76,1,0.0317,0.0149,0,0.102,0.41,110.023,231173,4
1IYaMVfidzSfvCUZYXhsU1,63,0.619,0.709,7,-4.633,1,0.0395,0.00541,0,0.507,0.68,144.972,253400,4
5YLnfy7R2kueN0BRPkjiEG,67,0.846,0.595,0,-8.372,1,0.0439,0.0904,1.96e-06,0.063,0.78,101.632,196827,4
6sDP4912wjwB7BJhbSnjS1,67,0.584,0.696,7,-3.836,1,0.0694,0.000728,0,0.184,0.699,137.112,153347,4
174rZBKJAqD10VBnOjlQQ3,71,0.684,0.455,5,-8.216,1,0.0307,0.215,1.08e-06,0.263,0.487,97.956,216893,4
5rTIpPWeO0IL4HWlGWrz5G,63,0.421,0.98,1,-4.229,1,0.212,8.39e-05,0.00125,0.237,0.435,165.193,170253,4
0yrvmIafnxkkMCMAIaDgiQ,62,0.61,0.734,1,-5.621,1,0.0332,0.006,0,0.26,0.477,84.019,198947,4
6TlRNJaezOdzdECnQeRuMM,66,0.684,0.606,5,-7.268,0,0.0504,0.17,0,0.058,0.723,127.901,275107,4
3G9ETaH55bMQx8hwNhAgbU,64,0.626,0.432,2,-11.948,1,0.0283,0.633,0.00239,0.127,0.361,137.93,360933,4
6u6kH7V7Tx5xDJtF82vVw0,72,0.746,0.324,4,-8.064,1,0.045,0.692,0.00782,0.139,0.385,104.976,190227,4
07Tx168RSsUS1HqkDIOZbH,64,0.785,0.582,5,-4.877,0,0.237,0.191,0,0.2,0.861,71.774,231360,4
0mYoKqA23wUUj7BTEgNzjg,63,0.444,0.708,4,-5.926,0,0.126,0.0419,0,0.0775,0.26,105.412,255413,5
0Fe3WxeO6lZZxj7ytvbDUh,64,0.639,0.903,11,-5.013,0,0.0371,0.00963,7.06e-05,0.174,0.96,135.938,246173,4
63u5QGp9dKXAoYTVKUKBYn,62,0.374,0.711,11,-3.587,1,0.0354,0.547,4.12e-05,0.147,0.468,160.001,242947,4
6q3zC9dDD4lUNk8nfUztXy,75,0.657,0.604,8,-6.006,1,0.0296,0.0361,0,0.102,0.0779,118.042,184400,4
3DNRdudZ2SstnDCVKFdXxG,70,0.184,0.00527,1,-37.264,0,0.0432,0.995,0.887,0.173,0.151,170.612,315427,3
3S1vtNGSNvoQmz2sPVRT2V,63,0.747,0.858,10,-4.047,0,0.209,0.0221,1.38e-06,0.0874,0.588,94.993,218227,4
2id8E4WvczfKHB4LHI7Np3,68,0.59,0.828,0,-6.28,1,0.0439,0.277,5.57e-06,0.0868,0.636,111.353,329680,4
46eHxWRKmtYhUHPDRgclt6,66,0.469,0.943,2,-4.196,1,0.102,6.07e-05,0.00547,0.0717,0.358,134.031,296973,4
0sp00HSXkQyqTa6QqM0O8V,71,0.509,0.629,0,-6.434,1,0.0335,0.209,1.99e-06,0.369,0.237,80.012,209307,4
1Kgyx7NLtzsa3gWV1efGHu,73,0.815,0.757,10,-6.16,0,0.039,0.382,3.28e-06,0.147,0.734,104.986,209680,4
2CzWeyC9zlDpIOZPUUKrBW,61,0.71,0.484,2,-7.415,1,0.049,0.217,3.93e-06,0.0879,0.576,109.951,183667,4
1BLfQ6dPXmuDrFmbdfW7Jl,71,0.486,0.881,2,-5.623,0,0.0474,0.0244,0,0.429,0.667,144.997,480707,4
36UVZPoK8a1Oxh13cY8kOp,62,0.64,0.884,6,-2.609,1,0.0428,0.0226,0,0.187,0.573,124.968,244000,4
6HTVZeVQ9J6Uiq6tHESxU9,70,0.587,0.497,6,-10.757,1,0.0307,0.723,0.782,0.142,0.401,144.972,287634,3
15wPtgg6jsyMLhIkjcSpl4,71,0.822,0.776,11,-5.524,0,0.108,0.104,0,0.443,0.705,96.01,206947,4
323Tzd2yjV4pifrVAajafb,61,0.875,0.732,1,-5.135,1,0.0635,0.0198,0,0.11,0.159,87.142,200933,4
13NCxLOlvQ4Tnexgfp03Gs,61,0.471,0.735,11,-6.685,0,0.0582,7.84e-05,0.122,0.101,0.636,180.127,205240,4
2EDRUNdur7CGV2W2mwIRoS,62,0.836,0.584,7,-8.219,1,0.0793,0.0387,0,0.102,0.68,134.204,266400,4
0DkmhHO4yyqCJFjosmmWPU,67,0.378,0.959,6,-4.615,1,0.062,3.56e-05,0.000138,0.102,0.338,174.932,234093,4
4T6HLdP6OcAtqC6tGnQelG,71,0.686,0.688,6,-4.981,0,0.0254,0.39,1.03e-06,0.0924,0.493,123.125,212373,4
6vrUTGn5p8IrfTZ0J6sIVM,74,0.291,0.79,11,-5.683,0,0.0363,0.00133,5.61e-06,0.0811,0.513,155.667,289907,3
0lWjRSzq5chA9fps3pM8Zr,66,0.423,0.643,6,-7.261,1,0.287,0.0455,0,0.172,0.708,84.336,212707,4
4cs6ORX8aKd6rtVdwAnnel,60,0.794,0.577,2,-8.549,1,0.111,0.00594,0.37,0.0708,0.645,82.46,299600,4
0EKBV6GybPtALXUgWqWrym,66,0.544,0.5,11,-8.253,1,0.026,0.0325,3.78e-06,0.109,0.177,93.621,238493,4
7dzUZec5MnWMyQnk5klnKR,62,0.671,0.82,0,-5.796,1,0.048,0.0194,0.0133,0.361,0.685,122.361,187733,4
1vwUsp52io0AGQ5yv470IC,69,0.387,0.64,11,-5.817,0,0.081,0.107,0,0.319,0.617,59.989,245933,4
6ucR4KfvsBFWCMVFDvyKKl,73,0.653,0.604,8,-6.017,1,0.0278,0.0292,0,0.097,0.101,118.016,184400,4
48s0QHJgmiNsth3WEO6U4M,61,0.492,0.859,4,-4.274,1,0.0332,0.0659,0,0.0756,0.251,92.474,223853,4
1OzSfjFW08DTD51XoNnog7,64,0.485,0.667,2,-5.485,1,0.164,0.497,0,0.219,0.52,174.025,228960,4
539dFCMA8lfEElDPgGpcIB,61,0.683,0.9,9,-4.422,1,0.0333,0.0439,0,0.177,0.962,117.036,242800,4
2UuKZDzjZ7cVMOvpmuAMYj,69,0.792,0.924,6,-6.866,0,0.0327,0.104,0.000224,0.336,0.968,127.003,217000,4
7ABWRukVQcXrIrDKDx5Gek,60,0.257,0.409,7,-10.828,0,0.0363,0.899,0.00293,0.109,0.0794,145.759,181480,5
0su1fVTl8eVEd7TjY7vQBG,59,0.64,0.627,8,-3.339,1,0.0357,0.558,4.87e-06,0.107,0.947,124.367,186760,4
4oa14QBfWRDfJy2agySy0L,66,0.27,0.275,0,-10.357,1,0.0356,0.834,0,0.146,0.231,168.964,232760,4
77BfOPXhlnNaSbg647qkx2,63,0.539,0.977,0,-3.738,1,0.0743,0.00441,0,0.943,0.261,104.978,215147,4
5RC9YDHON0nXKmcQrL6WV6,61,0.785,0.479,7,-4.956,0,0.044,0.083,0,0.0937,0.364,75.889,262773,4
3XHrTm6WE2BOHafLwTT3GR,67,0.544,0.383,3,-10.143,0,0.0334,0.67,0.00204,0.125,0.367,145.025,302827,4
4TFVF1l5nU9wbfTiFXTpi4,61,0.391,0.681,4,-7.231,1,0.0328,0.244,0.000108,0.586,0.255,137.567,285827,4
6NoFVCCFpjWsHVYvinUeZG,66,0.787,0.559,0,-7.274,1,0.046,0.15,0,0.0936,0.52,94.021,243560,4
1U16aNzvnlfARgjWXjKmQj,66,0.82,0.854,1,-4.153,1,0.22,0.239,0,0.359,0.574,102.623,192440,4
7fXhkARAtS66kxexMIAx8O,64,0.725,0.68,0,-6.037,1,0.224,0.149,0,0.127,0.695,90.964,268707,4
40EDOraCqoiMf14TzODihf,63,0.847,0.873,8,-4.805,0,0.0804,0.0558,3.21e-06,0.325,0.966,116.007,255987,4
0PXWpNBYg52gABrn1qL1bD,60,0.442,0.793,9,-5.152,1,0.0347,0.0456,0,0.328,0.437,80.985,237267,4
2nvZv4qatgsDIbEqqbQLUT,62,0.532,0.597,10,-6.109,1,0.0261,0.464,0.000123,0.0643,0.345,80.031,210106,1
3BcQFPRZuuUClWStz29WjN,60,0.663,0.839,0,-4.453,1,0.0695,0.000185,4.65e-06,0.0808,0.75,135.155,187133,4
2L47m9erkB5KBZcaqWtYen,65,0.498,0.742,11,-6.248,0,0.259,0.214,0,0.0642,0.302,78.428,287560,4
0aAR5HogGoT68EWFbyRFqx,71,0.532,0.729,10,-6.84,1,0.0474,0.382,0,0.366,0.595,121.97,244533,4
7nAqJOLfakLfvssR7p8cUN,64,0.518,0.575,4,-5.821,1,0.0418,0.364,3.85e-05,0.132,0.39,151.345,196920,4
45oBSaWml0fU1S6qcHcpxF,63,0.625,0.951,3,-5.209,1,0.0494,0.00497,0,0.107,0.721,128.01,198267,4
669Zz4glMcFwFl1BRltkXP,60,0.637,0.73,5,-5.38,0,0.0874,0.323,0,0.0982,0.732,93.867,219000,4
6gDOaDZ1gIckCpjh8LdN7Q,60,0.653,0.54,4,-7.157,1,0.0386,0.0149,1.93e-06,0.314,0.765,151.405,128387,4
6GIrIt2M39wEGwjCQjGChX,63,0.423,0.94,1,-4.012,0,0.0635,0.00166,0,0.178,0.505,149.934,206520,4
3PA9dH8cT0wR5UW4XkC44Y,67,0.711,0.871,2,-4.32,1,0.294,0.398,1.69e-06,0.171,0.912,91.153,274440,4
1zyqZONW985Cs4osz9wlsu,61,0.704,0.854,10,-5.477,0,0.183,0.0185,0,0.148,0.688,92.988,242587,4
6YdzlsQcyXoWjAykR0rjj3,62,0.765,0.872,10,-4.241,0,0.0775,0.143,0,0.495,0.578,112.607,263280,4
3Cn1FSSTXeQ7hCfrbizrD0,59,0.916,0.849,3,-5.034,0,0.0639,0.166,0.000193,0.0859,0.974,121.002,255773,4
0Q9f1NBvKCC37V4oJVEgCh,61,0.417,0.871,1,-3.54,1,0.039,0.000483,3.43e-05,0.0867,0.188,142.003,209267,4
1jBYN6IEVkExTE3R4O9trC,60,0.615,0.714,2,-2.972,0,0.0354,0.608,1.09e-05,0.139,0.829,157.474,199653,4
2E90KUsor4U2abOJGFKtfx,59,0.642,0.742,2,-3.614,0,0.0429,0.0832,0,0.0887,0.407,78.858,232880,4
48X4D1FYOShPz2VF3YdfCF,66,0.708,0.499,5,-9.644,1,0.0297,0.269,0.57,0.101,0.628,111.652,328293,4
7387VaiHpOsSIZ5nmjseya,64,0.48,0.624,1,-6.131,1,0.382,0.0451,0,0.337,0.704,165.057,204307,4
72nLaDnt2dfxCA3ZAiEC2c,62,0.547,0.825,7,-8.499,1,0.212,0.105,0.000248,0.14,0.589,119.743,217827,5
0OYcEfskah1egYHjYRvbg1,67,0.534,0.393,11,-7.813,1,0.0292,0.00479,0.0107,0.107,0.0641,110.007,290360,4
423EcxblW9F4nnQkqcqMlK,67,0.644,0.746,7,-4.941,1,0.341,0.0071,1.22e-05,0.0743,0.355,105.253,240280,4
78MI7mu1LV1k4IA2HzKmHe,67,0.443,0.104,0,-17.042,1,0.101,0.913,0,0.191,0.394,76.497,185160,4
4kf33kU0KAlkNBK9pNbYNU,64,0.399,0.767,2,-3.732,1,0.0328,0.0242,0,0.306,0.507,135.943,249693,4
48ncRBVLgiu8MY7O70VVw5,60,0.459,0.908,6,-4.937,1,0.046,0.000101,0.202,0.145,0.495,80.093,217240,4
0xKFHPdmWipLYPG3zlPpr4,59,0.473,0.996,11,-3.027,0,0.173,1.41e-05,0,0.26,0.0952,76.006,218133,4
717TY4sfgKQm4kFbYQIzgo,58,0.774,0.847,5,-3.925,0,0.121,0.0279,0.0183,0.241,0.923,143.011,198813,4
5o4W6yWSJD9e9Ea8YC9WjF,63,0.766,0.692,1,-4.672,1,0.0289,0.0825,0,0.0384,0.691,102.028,205160,4
4EnwhEyuVrC1CgvSur5YL4,64,0.812,0.67,5,-6.385,0,0.0565,0.0218,0,0.0518,0.439,137.038,198320,4
2ZLL9Blx7Tq4tBrhE9YvXE,59,0.693,0.528,7,-10.854,1,0.0366,0.0682,0.00142,0.677,0.91,145.176,222107,4
0YkJU6TjjwzsVXUPRIO0DB,62,0.607,0.599,11,-6.886,1,0.0995,0.33,0,0.199,0.562,86.491,253573,4
4oXg7xT4ksBxHTx8PcmSXw,65,0.598,0.854,1,-7.584,1,0.0422,0.0477,0.338,0.0934,0.844,94.458,237293,4
4asjU3sDnn3002bTJIg2vZ,59,0.71,0.698,2,-5.797,1,0.0332,0.0697,0,0.478,0.852,104.007,264813,4
6j6bTAiW0oEfLlAjmRNcbb,58,0.163,0.616,9,-9.996,1,0.044,0.0286,0,0.0826,0.33,81.993,224720,4
6tKky3l379dnGe7F85ztrJ,60,0.299,0.933,6,-6.874,0,0.17,0.0742,1.21e-05,0.0723,0.205,180.092,225040,3
1lHXlGlve5Zx8tXLhyjDwM,58,0.803,0.851,7,-2.429,1,0.0357,0.00485,0.000358,0.0577,0.881,113.996,211080,4
5TmFTHZp7HjBXjjsFvCY6h,76,0.627,0.954,2,-4.804,1,0.0425,0.0015,0.000814,0.292,0.312,128.016,223112,4
1MfqPCs3Y722VK6zkWZ98Z,75,0.798,0.821,7,-6.143,1,0.0596,0.0985,5.84e-06,0.178,0.525,95.004,227467,4
0KlahhzNb98zyN83Vwae0l,64,0.557,0.783,6,-4.893,0,0.234,0.0171,0.0172,0.151,0.442,177.008,255360,4
33vzOPcd9FRirYGlCu32x4,61,0.923,0.795,11,-3.61,0,0.117,0.0394,0.000565,0.101,0.588,123.021,242133,4
