id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
5qII2n90lVdPDcgXEEVHNy,76,0.608,0.768,0,-5.227,1,0.0475,0.0913,0,0.0629,0.809,88.059,244880,4
3PqAnW2bB5TQnMoBivyFOb,71,0.85,0.657,9,-7.078,0,0.166,0.14,0.0192,0.0939,0.843,137.971,265667,4
4w1lzcaoZ1IC2K5TwjalRP,78,0.56,0.825,11,-3.862,1,0.0379,0.323,0,0.161,0.268,94.931,237493,4
65H6t1WQBim6q93yM8fEwn,77,0.804,0.56,1,-6.912,0,0.0397,0.416,0,0.0608,0.768,133.682,254720,4
3WbphvawbMZ8FyqDxYGdSQ,71,0.53,0.768,7,-5.611,1,0.0284,0.00385,0,0.103,0.374,148.095,260333,4
6NvRxjfYkkT2SpirAlmsjH,69,0.507,0.588,0,-4.881,1,0.0641,0.0359,0.000129,0.373,0.637,170.889,278707,4
0RFgvrhkf9FiDRLA0BhzpZ,69,0.583,0.66,11,-5.078,1,0.0377,0.181,0,0.0979,0.861,151.956,255560,4
7Lf7oSEVdzZqTA0kEDSlS5,77,0.624,0.654,8,-6.582,0,0.183,0.577,0,0.104,0.564,73.898,288333,4
1zNXF2svmdlNxfS5XeNUgr,77,0.745,0.219,5,-11.216,1,0.0276,0.851,1.8e-05,0.0678,0.635,88.609,186251,4
7E2DqvnVtbIrFrL5X6YH9Q,69,0.717,0.85,10,-5.329,1,0.0473,0.368,0,0.0495,0.805,119.005,204000,4
28cnXtME493VX9NOw9cIUh,74,0.534,0.392,9,-7.636,0,0.0267,0.649,0.000227,0.0948,0.163,90.379,216533,4
2OMqSRS11ly56zg9u5za6c,67,0.431,0.95,7,-4.918,1,0.26,0.00105,3.63e-05,0.272,0.56,191.936,158733,4
6tsojOQ5wHaIjKqIryLZK6,74,0.577,0.604,5,-5.703,1,0.0495,0.000218,0.000579,0.477,0.637,167.719,263440,4
55yvzYuvJYG2RUEnMK78tr,74,0.409,0.932,11,-4.538,0,0.0339,1.87e-05,1.6e-06,0.31,0.591,131.761,166640,4
3CpoeW0cZSDzIRv5z34F87,78,0.668,0.824,5,-4.164,0,0.137,0.0017,3.05e-06,0.0426,0.185,163.961,339547,4
003FTlCpBTM4eSqYSWPv4H,68,0.553,0.717,7,-5.857,1,0.0318,6.48e-05,0.128,0.0385,0.318,127.947,233267,4
0b9djfiuDIMw1zKH6gV74g,70,0.624,0.84,4,-5.768,1,0.0337,0.108,0.000546,0.144,0.656,111.02,323040,4
6dRAAG4sB71NAtVCHJep7s,67,0.468,0.851,11,-3.617,1,0.0398,0.000281,0.00483,0.0644,0.293,92.079,252360,4
4eTIe5eqds88bA9ua6p5p6,67,0.442,0.855,6,-2.985,0,0.0288,0.00049,0.0137,0.273,0.363,175.543,243640,4
1f2V8U1BiWaC9aJWmpOARe,77,0.451,0.97,0,-4.938,1,0.107,0.0264,0.00355,0.102,0.198,122.444,216933,4
7BMO7O7ImjV8HNTH74Tshv,74,0.908,0.758,9,-4.753,0,0.174,0.0687,0,0.0783,0.87,148.015,297840,4
563vSy3HB5NHxel1VGQCW6,66,0.675,0.607,11,-3.538,1,0.162,0.0302,8.97e-06,0.339,0.56,177.928,335613,4
3b1IQflSLrgzYQPGFzI9cl,80,0.696,0.758,4,-6.076,1,0.0264,0.17,3.33e-05,0.189,0.859,129.943,250693,4
4bJygwUKrRgq1stlNXcgMg,77,0.603,0.834,5,-5.766,0,0.0417,0.0411,0.00609,0.105,0.376,89.957,214440,4
6OyKBwLzq4h15XmxeWf5n4,67,0.398,0.89,1,-2.248,0,0.0473,0.0252,0,0.0472,0.572,95.095,212938,4
0xJFWROBNTBL4sKEuA5pm6,76,0.804,0.745,4,-5.963,0,0.229,0.00849,0.000942,0.0378,0.635,183.985,162400,4
4MNfkZ8dtva3cjJ2biqnDS,74,0.596,0.573,2,-7.452,1,0.0285,0.192,0,0.0881,0.417,78.554,175013,4
3jagJCUbdqhDSPuxP8cAqF,70,0.884,0.677,1,-5.603,1,0.283,0.0778,0,0.0732,0.584,101.868,263227,4
1Qdnvn4XlmZANCVy3XjrQo,71,0.433,0.854,9,-3.868,1,0.0483,0.000336,0.000177,0.162,0.368,89.4,277840,4
5hviCr3lgg6LY6noG6DPKs,68,0.571,0.438,2,-7.007,1,0.0279,0.534,1.56e-05,0.187,0.444,145.948,230549,4
6jGnykaS6TkWp15utXSAeI,73,0.436,0.141,0,-13.271,1,0.0308,0.902,2.81e-06,0.126,0.146,76.64,198227,3
2XOKoaCWziW0W14DPeY7XS,67,0.911,0.666,2,-7.133,1,0.233,0.0669,4.12e-05,0.116,0.824,145.734,186907,4
2iclfHORMqpR3TxuhwVRhD,65,0.764,0.648,1,-6.639,1,0.206,0.0563,0,0.414,0.391,90.1,278720,4
1GOvdGVrasTEG5JfDs8V5f,74,0.785,0.701,11,-6.61,1,0.0415,0.334,0.00011,0.109,0.907,98.923,189293,4
45DElIx0dXqUH4A88yQFdE,65,0.242,0.992,4,-3.9,0,0.0988,0.0148,0.113,0.833,0.374,159.37,187120,4
7sapKrjDij2fpDVj0GxP66,73,0.706,0.713,0,-5.512,0,0.0301,0.0596,0,0.132,0.544,102.037,257133,4
5jZ1Z2GFTf2gwmFc3qiUxs,67,0.541,0.904,7,-3.001,1,0.0435,0.00143,0,0.193,0.541,98.122,208693,4
4ZplewvZRLFcfBa5uyBbhd,75,0.755,0.596,9,-7.849,0,0.0402,0.282,0,0.0508,0.806,96.487,183947,4
2g2a5kDeZexbUTD8abcvm6,70,0.62,0.93,1,-3.685,1,0.0374,0.00043,0,0.0686,0.609,106.22,190173,4
6Bm6qUCSatPAqkQllFL7oA,68,0.256,0.788,6,-5.263,0,0.0403,0.0298,0,0.707,0.429,80.718,228707,4
215JYyyUnrJ98NK3KEwu6d,65,0.717,0.733,4,-4.985,1,0.0427,0.0398,0,0.136,0.713,119.996,292307,4
6dZ6qWl1e9GsMndBG7vqB9,68,0.701,0.692,9,-4.67,0,0.115,0.699,0,0.177,0.688,90.193,194160,4
1FV374EPG5CrjdIbIMLkcv,67,0.713,0.579,11,-8.066,1,0.0413,0.338,0,0.174,0.511,125.179,242733,4
4X1odWLrLSSahaK6Hi15AA,68,0.758,0.768,6,-5.603,1,0.174,0.0237,0,0.141,0.824,83.033,204707,4
6iPDBwtiOZGlfQt9HD0jAG,73,0.66,0.666,9,-3.996,0,0.0269,0.0459,0,0.0518,0.737,149.445,225360,4
7GmiJVBAzWNikX5VkNQg85,68,0.702,0.624,5,-9.927,1,0.0285,0.314,0.0152,0.0669,0.947,114.542,208227,4
0YImOCkIJ2PWhCXaURCZnY,72,0.648,0.759,6,-4.315,1,0.306,0.0142,0,0.648,0.518,85.996,324307,4
4O4dhPrjcw7GSLNafNydmb,64,0.678,0.866,1,-4.341,1,0.048,0.00295,0,0.16,0.842,88.041,225573,4
0WB48shl2wAH4KqyQkQ8nJ,63,0.686,0.631,10,-5.182,1,0.0232,0.126,0.000183,0.107,0.509,103.953,230360,4
5NHTtXGCdO7ul16xr0q93w,67,0.564,0.947,2,-4.998,1,0.0448,7.81e-06,0.828,0.373,0.351,100.002,270960,4
7kpa6MWRrPaF3b6C0DgioK,63,0.363,0.906,1,-4.415,1,0.0615,0.0122,0,0.172,0.371,181.964,231200,4
5iCcDXbsM7Sj0kP7h9g60b,62,0.663,0.858,5,-2.821,1,0.0463,0.289,0,0.374,0.805,116.269,159373,4
5O8L4I2S4izFGDjvP7xAKv,70,0.289,0.716,5,-6.53,0,0.106,0.0407,0.00123,0.135,0.344,168.049,217000,4
7DhYjNLksXZhbRQeheAums,80,0.76,0.773,9,-5.314,1,0.0675,0.176,0,0.1,0.895,102.789,266160,4
1jlG3KJ3gdYmhfuySFfpO1,73,0.457,0.406,9,-7.462,1,0.0291,0.08,0,0.117,0.208,151.95,223067,3
7FrJV8tydWEv1Mxu2mIQrm,68,0.907,0.695,11,-6.268,0,0.135,0.246,0,0.0808,0.961,101.007,298307,4
7kAFSrTIOiVZ0gnHBuAH3l,63,0.784,0.459,4,-9.74,0,0.317,0.0847,0,0.079,0.618,164.062,304000,4
0AkZjWYCMJ8wWiNex7LmkY,67,0.569,0.365,9,-7.047,1,0.0265,0.691,0,0.17,0.508,145.859,343497,4
5ljCWsDlSyJ41kwqym2ORw,71,0.759,0.678,9,-5.148,0,0.314,0.23,0,0.15,0.327,89.64,205560,4
4pImG3RdbaGfanzQOTFgyr,65,0.404,0.98,2,-4.038,1,0.107,0.000193,0,0.0742,0.433,177.793,220200,4
2fKafjPt7Pkl2WXPhOy9gM,70,0.808,0.709,2,-6.091,1,0.0442,0.152,0.000241,0.0707,0.853,99.02,159467,4
1ndGB6rvxKYN9seCYO1dTF,73,0.725,0.803,2,-4.083,1,0.0337,0.013,3.66e-05,0.0891,0.403,117.391,231933,4
17XgxMFNzBYv38TEJRC18D,62,0.359,0.935,8,-5.529,0,0.0817,0.000143,0.0141,0.351,0.658,173.429,198493,4
79MlVxKj43tDISSISiVHJM,72,0.781,0.491,8,-8.793,1,0.0444,0.471,0,0.0972,0.913,124.971,348827,4
7cFpB4ozcSwXuhqjvNbrbP,63,0.697,0.761,11,-7.647,0,0.302,0.157,0,0.789,0.666,81.728,211493,4
7vggqxNKwd6xdRoYS0pQtM,70,0.825,0.494,9,-10.486,1,0.0698,0.00974,5.15e-06,0.0361,0.626,74.103,180440,4
129lYDVKnWtlJc2PZJviuA,74,0.673,0.841,7,-3.564,1,0.0557,0.0683,0,0.0965,0.94,97.027,205373,4
0x60P5taxdI5pcGbqbap6S,71,0.901,0.813,7,-4.509,1,0.199,0.0325,1.09e-05,0.144,0.502,96.442,251720,4
1KBN9lYx9QkfUJC3NSXlhQ,72,0.757,0.862,2,-3.519,1,0.0696,0.115,0.000203,0.285,0.823,99.017,233173,4
2DFRFqWNahKtFD112H2iEZ,66,0.464,0.797,0,-5.244,1,0.0333,0.006,0.000304,0.392,0.547,129.964,213173,4
1AO26gK1sI6PoFY9eUF8yV,63,0.837,0.478,6,-5.861,0,0.0627,0.0571,0.00129,0.0569,0.81,78.746,254800,4
3RgDvs9Jpvn3kUuaTek1R5,70,0.626,0.792,0,-2.734,1,0.0721,0.000126,0.022,0.438,0.433,133.212,188600,4
208bYsadJ56km31IENM2qS,61,0.719,0.546,7,-10.239,1,0.032,0.243,0.00844,0.181,0.669,117.925,209667,4
67vYdAAM3oGsEImCRfbtsF,70,0.376,0.908,4,-3.793,0,0.0879,1.4e-05,1.4e-05,0.241,0.266,144.581,265560,4
5fIrBv7PrI2MBcktQOcmpI,64,0.546,0.631,8,-5.757,1,0.0283,0.25,0,0.123,0.569,129.556,178147,4
1TDk2Jmi4dVZhm2dum3Jim,67,0.452,0.873,9,-4.867,1,0.0613,0.000519,0,0.0592,0.433,80.473,222027,4
7FqrsV0vBwNiQNQI6jfzni,63,0.571,0.427,11,-7.574,1,0.0405,0.202,0,0.1,0.894,142.454,200720,4
4l3SD9S0EOaBAPejqNti6E,62,0.854,0.741,0,-5.19,1,0.0503,0.101,1.28e-05,0.0671,0.873,104.119,202253,4
2zLLGT8WWT1dl73TlVL9qs,71,0.811,0.784,5,-4.669,0,0.0345,0.544,0.000131,0.097,0.925,100.989,262926,4
2fE1hcjUxlLxXrZusTEJlq,64,0.771,0.673,8,-5.045,1,0.366,0.0293,2.97e-06,0.364,0.947,90.361,220960,4
1qzHqfvKrZWo6dVHM1dXrj,71,0.429,0.18,10,-10.694,1,0.0551,0.864,4.4e-06,0.104,0.485,170.645,154800,3
2fE4MbwX3QGMzNaMjGVhtw,63,0.747,0.398,5,-12.932,0,0.0743,0.211,1.42e-06,0.113,0.428,117.901,268373,1
4ZOyH6KjomjlqCz3oFqglr,64,0.844,0.754,6,-5.46,1,0.207,0.00833,3.42e-06,0.0575,0.961,100.002,187840,4
3TCauNPqFiniaYHBvEVoHG,71,0.456,0.573,5,-3.866,0,0.0275,0.578,3.05e-06,0.114,0.0992,76.19,238560,4
3bwAS8cN7Xtzvv5UurJOOX,66,0.341,0.662,9,-5.023,0,0.0335,0.105,0,0.113,0.2,174.875,334907,4
5ih5herXfvp5coBVFhmoAW,62,0.473,0.942,1,-2.698,1,0.0785,3.4e-05,0.0375,0.0627,0.75,173.527,168560,4
3NlLmKBJozwoi0k03Feb1N,68,0.747,0.692,1,-8.956,0,0.0474,0.202,3.39e-05,0.0698,0.904,118.698,199387,4
0AfIsqZ4gTUg9CwwW2jLeK,64,0.272,0.281,1,-7.634,1,0.0287,0.388,2.29e-05,0.158,0.141,89.914,240400,4
3oXNIpoUMdk8qGkwCeXqGv,61,0.412,0.77,11,-6.057,0,0.18,0.462,1.5e-06,0.0485,0.418,101.955,254493,3
2cxbxpHrND6i4uvUGVvC9J,64,0.538,0.677,0,-6.099,1,0.187,0.00541,0,0.236,0.913,132.346,214200,5
3OUApyz3jDB3syGUNGqB1d,64,0.733,0.521,3,-3.657,0,0.0457,0.107,0,0.0692,0.525,112.913,294693,4
0zCOT028cU3DeCqN1G18wE,74,0.607,0.666,2,-4.187,0,0.0407,0.168,0,0.201,0.79,139.542,228427,4
2nvC4i2aMo4CzRjRflysah,75,0.424,0.588,9,-5.455,1,0.0278,0.0553,4.95e-06,0.298,0.193,144.636,226680,4
7nXq1vaZiz7PdbfojpPjW5,68,0.435,0.92,4,-1.357,0,0.201,0.235,0.000353,0.552,0.45,188.899,245960,4
3NLJWd1FgZlgBRukNXxEBd,71,0.719,0.46,8,-5.827,1,0.0332,0.891,7.81e-05,0.081,0.881,108.479,167515,4
4tK4ARuilOrBzwVQK73E0Y,63,0.589,0.867,10,-4.523,1,0.0385,0.041,0,0.306,0.795,94.52,256441,4
76xddM2irVQCbuBoVbaElZ,62,0.31,0.94,6,-3.395,1,0.106,0.000106,2.21e-06,0.205,0.454,128.682,191373,5
0cY6CAgB5wShSOTT3lQl2t,61,0.363,0.756,11,-4.687,0,0.0494,0.00775,0,0.0794,0.68,155.644,181337,4
4V9JDRqKjN8F2HWdlEDxvI,65,0.662,0.908,1,-4.764,0,0.0449,0.0506,0,0.0508,0.967,149.941,173693,4
1sR3kJi14jA8Gau3a0yXAo,59,0.612,0.62,7,-9.785,1,0.0645,0.255,0,0.129,0.502,143.78,200440,4
2Ud8SDPZjPI1QSMtOHw721,69,0.693,0.448,11,-8.41,1,0.0574,0.401,1.55e-06,0.0825,0.849,175.983,212360,4
4j9qP0PaNo3QMFkKNtv7At,67,0.582,0.553,8,-7.118,1,0.0229,0.259,1.27e-05,0.0681,0.56,92.969,199813,4
0KqyBk4aVT88TEqBIC8mAP,64,0.582,0.829,2,-5.688,1,0.0465,0.000517,0,0.266,0.867,130.969,197800,4
6CbcdeTQKj0qTaZTt0xkdk,63,0.727,0.515,2,-6.553,0,0.0289,0.241,3.74e-06,0.124,0.695,89.488,262227,4
1SHmwHA6wc5IBECjCoFn8C,64,0.589,0.468,5,-7.852,1,0.0986,0.507,5.25e-06,0.0315,0.952,181.525,155144,3
1ZBqJilDGBVYktvlCEo9jC,64,0.377,0.938,5,-4.9,1,0.0618,5.18e-05,0.58,0.0705,0.385,120.514,251293,4
6DkNnb8nBR1uuqaSVWQgfm,70,0.634,0.45,0,-8.335,1,0.0327,0.359,6.79e-06,0.0937,0.367,83.853,233707,4
0ElpjZyX8YBiXuYcDC1Ci9,60,0.58,0.816,4,-5.165,1,0.0726,0.132,0,0.0776,0.814,89.938,200467,4
0aj2QKJvz6CePykmlTApiD,68,0.841,0.63,1,-5.356,1,0.0443,0.0725,0,0.0742,0.876,97.964,294867,4
0tAxedQQR6bPR26BlfZ8d2,65,0.786,0.538,7,-8.106,1,0.0602,0.139,0,0.0557,0.915,162.833,230227,4
28RaFrB9gSS48XXumZMobc,60,0.759,0.458,5,-7.894,0,0.0754,0.559,0.000108,0.164,0.641,109.15,235107,4
7cmdmDyKZDgK92uPlTBg6m,58,0.704,0.759,7,-4.344,1,0.0263,0.0642,0,0.123,0.681,119.957,225973,4
412LyfktkgWKEn8kmKiyQe,60,0.522,0.811,1,-2.761,1,0.0304,0.00144,0.0181,0.682,0.198,89.087,223267,4
5TtmI9sfXw4VXco0PE21mV,64,0.176,0.0534,10,-27.626,1,0.0406,0.97,0.915,0.29,0.0332,71.673,132120,5
59ZTxQo8rBycIXPLUIKvE2,68,0.64,0.889,2,-3.073,1,0.322,0.107,0,0.339,0.436,99.931,298853,4
5QD28FqaM3jTfsqWwvRZwv,65,0.851,0.92,8,-2.989,1,0.201,0.0319,0.000525,0.128,0.545,94.516,226213,4
3ODF56f90W3qxDqxHAUi3v,60,0.558,0.435,1,-6.812,1,0.0264,0.302,0,0.0351,0.199,122.385,290467,3
3G9ZnSjGYyHx7e221v0qse,63,0.73,0.331,2,-12.427,1,0.0429,0.46,0.000286,0.104,0.394,126.592,148133,4
1YI0uK36eupTmw9F8kHysr,65,0.607,0.76,0,-5.229,1,0.0482,0.0745,0,0.0595,0.805,88.059,244867,4
6y5GaZRI2cy2RKz9B3drTe,67,0.798,0.635,2,-6.996,1,0.0481,0.262,7.78e-06,0.0492,0.797,95.275,170093,4
517C3ko96edIA8XMh5nE3R,63,0.755,0.658,10,-6.364,1,0.0722,0.228,0.00014,0.0298,0.965,112.835,236160,4
5fSDXbY8o9pA3TKwAbfwML,74,0.745,0.924,5,-3.898,1,0.0355,0.201,5.01e-05,0.121,0.909,103.033,237387,4
15qrWkkYCfmtu1uRpGf48L,65,0.558,0.615,1,-5.641,1,0.229,0.0103,0,0.105,0.16,76.673,324547,4
5GZq8P4Iy2smHngL07Pcuo,63,0.431,0.617,0,-3.125,0,0.0496,0.53,0.00553,0.122,0.873,98.167,128893,4
1Up4RdOBpChNDytatxKDXP,60,0.533,0.802,4,-4.212,1,0.0384,0.001,0,0.314,0.293,106.969,258267,4
5EjZXJ4nVpw7uI6eso1SFS,58,0.444,0.583,7,-8.121,1,0.0259,0.5,0.15,0.105,0.258,97.492,231867,4
5UJsYyBi0CdSJl0ul5aTgO,73,0.626,0.714,0,-3.824,1,0.0259,0.507,0.000851,0.101,0.484,99.907,330373,4
41IShViF79gmulEkIHAjcb,64,0.59,0.929,2,-3.236,1,0.0478,0.0714,0.000153,0.0598,0.674,119.818,254467,4
65mxB9IWpmVo4qUjdGSxRB,63,0.663,0.72,3,-5.497,1,0.0331,0.00212,0,0.358,0.608,135.342,183493,4
4dZhQj20JbKlD9oR0X8kjZ,59,0.319,0.732,4,-4.475,1,0.0436,0.0134,0,0.658,0.2,80.195,234427,4
72SpPFrMYCXLB3Fbw9tEgf,66,0.571,0.953,8,-5.601,1,0.0548,0.0011,0.000606,0.226,0.601,137.965,233600,4
11i33j50Gsr90pRoDJBrEA,64,0.611,0.795,6,-3.428,1,0.04,0.0169,0,0.116,0.384,95.756,143627,4
5XMjXjwCkJVmk0AHm7z8IV,67,0.58,0.981,8,-2.603,0,0.06,0.0171,1.07e-05,0.386,0.861,134.007,195667,4
0Xmbtw7NhNiDnL4BWy5wDh,65,0.445,0.953,5,-2.267,0,0.099,0.000201,0.0244,0.357,0.233,120.013,153773,4
6cZPfzVtkicrA3CyjqYKhu,59,0.567,0.58,4,-5.757,0,0.223,0.0084,5.37e-06,0.0342,0.46,157.596,265707,4
1upQiytDIEZfl9ItruoXuC,66,0.0939,0.0336,2,-24.041,0,0.0606,0.927,0.83,0.0954,0.0516,67.359,207267,3
6FVg2subR7uoD80BmTOsdR,57,0.306,0.304,0,-8.178,1,0.0288,0.834,0,0.154,0.277,139.32,187573,4
0dEPlb8waIqRtKpLb3l6So,72,0.486,0.715,7,-4.417,1,0.0519,0.292,0,0.195,0.637,84.092,238133,4
5xG0CJRnQBHalC5CtXlpNN,64,0.85,0.602,0,-6.522,1,0.0454,0.307,0.000329,0.0692,0.898,96.17,172120,4
1JcGNoiwifg0MdJMVgJQYx,64,0.502,0.978,7,-3.278,1,0.0649,0.000163,1.27e-06,0.287,0.603,138.811,126573,4
6b2jmWNdY33SFlDMdcBs5V,65,0.742,0.743,2,-7.099,0,0.0358,0.192,0.00885,0.119,0.65,162.057,226547,4
6ocxCGYgcmZhCeTT1yuNkt,62,0.495,0.505,7,-10.034,1,0.409,0.813,2.01e-06,0.117,0.657,173.612,558973,4
3SO0vfryYv381w1ImgWONG,57,0.44,0.919,7,-4.462,1,0.0735,0.00222,0.00503,0.0892,0.773,184.324,149307,4
4bnjq8zqtCnxTGxll5ezOO,59,0.551,0.773,11,-6.578,0,0.101,0.0673,3.39e-05,0.0511,0.649,90.003,159293,4
1djfwy9FvafpK4KhznjjeI,58,0.756,0.532,6,-6.508,0,0.0934,0.072,0,0.0579,0.869,149.975,232480,4
3Jq9rsqmRtqcVKtzP9dnxZ,63,0.635,0.584,0,-7.912,1,0.144,0.52,0.0951,0.962,0.753,97.067,266733,4
0p88CmD2dgRH9Y52unhHi3,66,0.89,0.504,7,-8.819,1,0.0891,0.0275,0.00277,0.0519,0.578,90.454,219027,4
7aJZxI6TVdIvQSuWxQ4rqp,64,0.799,0.662,7,-8.585,1,0.0347,0.00482,0.000505,0.0484,0.717,120.082,196000,4
3eBBbAEBQdr6tkUUd8gyuQ,63,0.703,0.639,5,-6.183,0,0.281,0.299,0,0.139,0.893,87.908,247600,4
6Db8IlZ7YY1pfIjJllejyH,65,0.787,0.731,7,-3.295,1,0.156,0.0168,8.7e-05,0.0839,0.511,80.98,320640,4
1iFIZUVDBCCkWe705FLXto,67,0.571,0.8,7,-4.131,1,0.0292,0.0101,7.29e-05,0.111,0.335,104.377,311867,4
5nNpVC9AC6DWgrT5RX0e0b,57,0.574,0.514,11,-8.02,0,0.028,0.313,0.00362,0.274,0.352,111.005,186000,3
68DKrU7sTyDpDA5T3dsOlk,57,0.478,0.861,0,-6.79,0,0.105,0.0191,0.0396,0.155,0.607,159.846,192573,4
3ou9rSNUQnE7XYmJkUUIOc,66,0.607,0.405,9,-8.607,1,0.0265,0.539,6.7e-06,0.231,0.233,129.543,223040,4
4nnHlGaBwJHb1rBetqj0Yl,57,0.812,0.968,0,-3.758,1,0.0421,0.161,0,0.0661,0.706,130.093,213920,4
16Fp67kTFhH0XK5Cl6Oz7r,62,0.38,0.797,8,-9.091,1,0.057,0.00184,1.42e-05,0.208,0.206,118.64,366560,4
6YgV0EF8xJMZz0Zm6BTaT4,64,0.712,0.862,5,-4.612,0,0.0378,0.0525,0,0.093,0.809,95.051,206200,4
19QT1L9qUNKHYNbYqawaX8,57,0.475,0.663,1,-7.415,1,0.0359,0.529,0,0.0928,0.475,177.44,228000,4
6iRkrVOhCjgKFB2cBWnx4M,71,0.648,0.659,2,-6.369,1,0.0259,0.115,0.000307,0.19,0.532,106.196,206133,4
3Oa31DdD8vxktKoyUf7RyZ,63,0.708,0.605,3,-4.912,1,0.03,0.572,0.000515,0.0782,0.97,98.063,179400,3
1p2KclGv8c1qKPoRq4exKd,62,0.216,0.149,7,-18.173,1,0.0402,0.986,0.94,0.0921,0.117,123.201,174333,4
46XvcuEZFFInDilbYUNHBn,57,0.782,0.627,8,-6.509,0,0.115,0.00233,1.27e-05,0.201,0.485,94.967,272507,4
0D1pEisM3QkiacGXJe5dmd,66,0.481,0.733,5,-7.633,1,0.165,0.575,1.18e-05,0.108,0.874,122.909,140427,4
1qhycrSgnNJKjH6jRyL1HS,62,0.87,0.9,2,-5.668,1,0.0321,0.225,0.000309,0.0909,0.934,114.056,179507,4
42qK1JWm8fDy3qHZbIZNuQ,63,0.865,0.595,11,-6.705,0,0.227,0.0377,0,0.0877,0.819,96.948,219467,4
0jiBVBJkLrlGLgrIVmd3VK,57,0.84,0.762,6,-5.454,1,0.226,0.00736,3.77e-06,0.0615,0.946,99.987,189765,4
0WgLpgUdThEpA5L5K0SKq7,64,0.723,0.84,1,-3.523,0,0.0608,0.0619,0,0.0945,0.827,94.332,239267,4
4aUCPal9bxTnQkEfdIY6sG,64,0.941,0.462,11,-11.029,0,0.282,0.129,9.82e-05,0.114,0.758,123.674,211427,4
0tr492xughUjNeqSDDD5nK,61,0.678,0.338,10,-9.899,1,0.0319,0.655,0,0.215,0.502,109.888,245227,4
0Uhnzk5zI46IRlQ04LNOtc,59,0.791,0.666,8,-5.484,1,0.341,0.0256,6.33e-06,0.0796,0.938,90.345,232533,4
46HSR9UPHXZxeR7EUvFERG,65,0.851,0.5,11,-8.789,0,0.043,0.222,0.000931,0.15,0.767,148.015,246453,4
